daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
1.0937475538632258,0.7331218003977878,0.9700515334558696,1.009645473596925,0.8954608734438843,0.5323329706057436,0.7043719258723841,0.41873454310612324,0.41873454310612324,0.6002133539921504,0.5323329706057431,0.6502103014300633,0.5114571678368907,0.6002133539921496,0.41873454310612324
