daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
1.1031947724120221,0.7394541225563898,1.1031947724120212,0.9400605136780997,1.1950893806929068,0.45753263998431126,0.5588465343782364,0.3457828179200653,0.3457828179200653,0.5816565970059208,0.6558264774832961,0.6301077920917946,0.5369309840104635,0.439590183514338,0.3457828179200653
