daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
0.8312486593895205,1.0153164865403221,0.9372452457452186,0.9004905302257981,1.0567579757868664,0.97550015373482,0.9004905302257988,1.0153164865403235,0.9755001537348202,0.9372452457452197,0.7372396252460792,0.6282207622298616
