daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
2.0765215090029994,1.9168504971611673,0.7638077000440338,0.7638077000440335,0.7638077000440345,0.5119683003963095,0.5119683003963094,0.4191530118894237,0.4540678816844604,0.4191530118894233,0.43626129808899106,0.29241909357346324
