daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
0.4903205704350517,0.5988948712629223,0.7028246390400631,0.6487819909016502,0.7028246390400629,0.6487819909016502,0.761368965490714,0.5754087978800625,0.5988948712629226,0.7613689654907141,0.731511359000882,0.7028246390400631
