daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.0957170055339764,0.5777139637155373,0.6779680833809046,0.6779680833809043,0.533291513602848,0.25955592278338285,0.5550585141580651,0.4194885355997375,0.30459819660211457,0.38723259283928063,0.43661051664462425,0.4030380047919038
