daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
2.829601905811992,1.3231756923622302,1.1275118883393824,0.9607817508172717,0.9607817508172717,0.3828428458154908,0.41473312868225437,0.3262301918893452,0.3011452098140394,0.3678294008815496,0.5065696988609791,0.43166101148561137
