daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.346135797347359,1.0588740303266146,0.9022936744822362,0.866909608816266,0.8329131535685698,0.6819134245036946,0.7097466255038455,0.4570758542241152,0.47573201153938466,0.5363949295167055,0.5582886001092248,0.6047932731712177
