daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
0.6400165427973642,0.8136465287455209,0.881422166292004,1.1205430453848566,0.7817388217358928,0.5453744842074595,0.5676346672363354,0.6149178548445267,0.693329041156162,0.6933290411561619,0.6400165427973644,0.44650295240202215
