daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
0.4051396824054423,0.768405244652975,0.7997687240265664,1.2418795432213925,0.6815034084038404,0.3316914699302931,0.4051396824054421,0.4051396824054425,0.5150499623110811,0.5360724097523503,0.4216759959730115,0.30618655105829834
