daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.074235223907061,1.1180815595767366,0.9916335150330078,1.0742352239070607,0.952745926208184,0.8449963096581753,0.8118591994755016,0.8794859549503455,0.9153833408666865,0.9916335150330079,0.8449963096581752,0.8449963096581755
