date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,exit_price,sl_size,probability,result,realised_r,exit_reason,max_r_reached,terminal_r,terminal_reason,be_moved,checkpoints,bars_held,trade_duration,sl_excursion_pips,taken,applied_threshold,applied_max_sl_pips,applied_tp_multiple
2021-01-05,Tuesday,london,2021-01-05 08:00:00+00:00,2021-01-06 01:00:00+00:00,bearish,0.87942,0.88163,0.8738949999999999,0.87942,0.0022100000000000453,84.94061778734881,breakeven,0.0,be_stop,1.1131221719456865,0.0,be_stop,True,1,17,0 days 17:00:00,0.2999999999997449,True,40,47.4,2.5
2021-01-06,Wednesday,london,2021-01-06 07:00:00+00:00,2021-01-06 14:00:00+00:00,bearish,0.87614,0.87978,0.86704,0.87978,0.0036399999999999766,100.0,loss,-1.0,sl,0.11538461538460952,-1.0,sl,False,0,7,0 days 07:00:00,5.199999999999649,True,40,47.4,2.5
2021-01-15,Friday,london,2021-01-15 09:00:00+00:00,2021-01-15 14:00:00+00:00,bearish,0.88731,0.88951,0.8818100000000001,0.88951,0.0021999999999999797,9.597428494476855,loss,-1.0,sl,0.18636363636364783,-1.0,sl,False,0,5,0 days 05:00:00,0.20000000000020002,False,40,47.4,2.5
2021-01-19,Tuesday,london,2021-01-19 08:00:00+00:00,2021-01-20 10:00:00+00:00,bearish,0.88952,0.89114,0.8854699999999998,0.88952,0.0016200000000000658,21.685150705654042,breakeven,0.0,be_stop,1.9382716049382125,0.0,be_stop,True,1,26,1 days 02:00:00,1.300000000000745,False,40,47.4,2.5
2021-01-20,Wednesday,london,2021-01-20 07:00:00+00:00,2021-01-20 09:00:00+00:00,bearish,0.88733,0.88869,0.8839299999999999,0.88869,0.0013600000000000279,11.340825498588536,loss,-1.0,sl,0.48529411764704444,-1.0,sl,False,0,2,0 days 02:00:00,4.1999999999997595,False,40,47.4,2.5
2021-01-21,Thursday,ny,2021-01-21 14:00:00+00:00,2021-01-21 19:00:00+00:00,bearish,0.88577,0.88809,0.8799699999999997,0.88577,0.0023200000000000998,35.63197480955381,breakeven,0.0,be_stop,0.4439655172413496,0.0,be_stop,True,1,5,0 days 05:00:00,0.30000000000085514,False,40,47.4,2.5
2021-01-22,Friday,london,2021-01-22 08:00:00+00:00,2021-01-22 09:00:00+00:00,bearish,0.88443,0.88561,0.8814800000000002,0.88561,0.0011799999999999589,63.45705310942624,loss,-1.0,sl,0.5254237288136326,-1.0,sl,False,0,1,0 days 01:00:00,0.7999999999996898,True,40,47.4,2.5
2021-01-27,Wednesday,london,2021-01-27 08:00:00+00:00,2021-01-27 14:00:00+00:00,bullish,0.88724,0.88611,0.8900650000000002,0.8900650000000002,0.0011300000000000754,12.537218318629687,win,2.5,tp,4.061946902654581,0.0,be_stop,True,1,6,0 days 06:00:00,3.00000000000078,False,40,47.4,2.5
2021-02-08,Monday,london,2021-02-08 09:00:00+00:00,2021-02-08 14:00:00+00:00,bullish,0.90097,0.89912,0.9055950000000001,0.89912,0.0018500000000000183,38.013070802688546,loss,-1.0,sl,0.5189189189188926,-1.0,sl,False,0,5,0 days 05:00:00,7.900000000000684,False,40,47.4,2.5
2021-02-09,Tuesday,london,2021-02-09 07:00:00+00:00,2021-02-12 19:00:00+00:00,bearish,0.89576,0.89904,0.8875600000000001,0.89161,0.0032799999999999496,27.04631140996262,win,1.2652439024390398,friday_close,2.0609756097561256,1.2652439024390398,friday_close,True,3,84,3 days 12:00:00,0.0,False,40,47.4,2.5
2021-02-15,Monday,london,2021-02-15 09:00:00+00:00,2021-02-16 03:00:00+00:00,bearish,0.8906,0.89152,0.8882999999999999,0.8882999999999999,0.0009200000000000319,-26.945518396096897,win,2.5,tp,3.804347826086768,0.0,be_stop,True,1,18,0 days 18:00:00,13.400000000000079,False,40,47.4,2.5
2021-02-16,Tuesday,london,2021-02-16 08:00:00+00:00,2021-02-16 13:00:00+00:00,bearish,0.8881,0.89103,0.8807750000000001,0.89103,0.002929999999999988,63.45705310942624,loss,-1.0,sl,0.34129692832764674,-1.0,sl,False,0,5,0 days 05:00:00,9.099999999999664,True,40,47.4,2.5
2021-02-25,Thursday,ny,2021-02-25 14:00:00+00:00,2021-02-25 19:00:00+00:00,bearish,0.90394,0.90812,0.8934899999999998,0.90475,0.0041800000000000725,11.986929197311449,loss,-0.1937799043062379,cut_19h,0.2775119617224686,-0.1937799043062379,cut_19h,False,1,5,0 days 05:00:00,0.0,False,40,47.4,2.5
2021-03-29,Monday,london,2021-03-29 07:00:00+00:00,2021-03-29 11:00:00+00:00,bearish,0.93781,0.94024,0.9317350000000002,0.94024,0.002429999999999932,8.328890610093532,loss,-1.0,sl,0.3415637860082389,-1.0,sl,False,0,4,0 days 04:00:00,1.9000000000002348,False,40,47.4,2.5
2021-04-05,Monday,ny,2021-04-05 12:00:00+00:00,2021-04-06 16:00:00+00:00,bearish,0.94037,0.94364,0.9321950000000001,0.9321950000000001,0.003269999999999995,21.685150705654046,win,2.5,tp,5.256880733944974,4.8501529051987795,friday_close,True,4,28,1 days 04:00:00,0.0,False,40,47.4,2.5
2021-04-06,Tuesday,ny,2021-04-06 12:00:00+00:00,2021-04-08 13:00:00+00:00,bearish,0.93526,0.93959,0.9244349999999999,0.9244349999999999,0.004330000000000056,62.43004349039045,win,2.5,tp,2.7898383371824074,2.482678983833669,friday_close,True,3,49,2 days 01:00:00,0.0,True,40,47.4,2.5
2021-04-07,Wednesday,london,2021-04-07 06:00:00+00:00,2021-04-07 18:00:00+00:00,bearish,0.92991,0.93134,0.9263350000000001,0.92991,0.0014299999999999313,39.203081808356195,breakeven,0.0,be_stop,2.1958041958043233,0.0,be_stop,True,1,12,0 days 12:00:00,0.700000000000145,False,40,47.4,2.5
2021-04-08,Thursday,london,2021-04-08 07:00:00+00:00,2021-04-08 16:00:00+00:00,bearish,0.92821,0.9302,0.9232349999999998,0.9232349999999998,0.0019900000000000473,39.203081808356195,win,2.5,tp,2.527638190954703,1.8592964824119786,friday_close,True,1,9,0 days 09:00:00,0.0,False,40,47.4,2.5
2021-04-08,Thursday,ny,2021-04-08 11:00:00+00:00,2021-04-09 12:00:00+00:00,bearish,0.92733,0.9302,0.9201549999999998,0.92733,0.002870000000000039,39.203081808356195,breakeven,0.0,be_stop,1.4459930313588607,0.0,be_stop,True,1,25,1 days 01:00:00,8.20000000000043,False,40,47.4,2.5
2021-04-13,Tuesday,ny,2021-04-13 12:00:00+00:00,2021-04-14 11:00:00+00:00,bearish,0.92248,0.92594,0.9138299999999999,0.92248,0.0034600000000000186,39.203081808356195,breakeven,0.0,be_stop,1.1098265895953565,0.0,be_stop,True,1,23,0 days 23:00:00,6.900000000000794,False,40,47.4,2.5
2021-04-14,Wednesday,london,2021-04-14 08:00:00+00:00,2021-04-14 09:00:00+00:00,bearish,0.9191,0.92052,0.9155500000000001,0.92052,0.0014199999999999768,86.64373990443949,loss,-1.0,sl,0.3239436619718475,-1.0,sl,False,0,1,0 days 01:00:00,12.499999999999734,True,40,47.4,2.5
2021-04-19,Monday,london,2021-04-19 07:00:00+00:00,2021-04-20 09:00:00+00:00,bearish,0.91648,0.92148,0.90398,0.91648,0.0050000000000000044,86.64373990443949,breakeven,0.0,be_stop,0.7299999999999855,0.0,be_stop,True,1,26,1 days 02:00:00,0.30000000000085514,False,40,47.4,2.5
2021-04-27,Tuesday,ny,2021-04-27 11:00:00+00:00,2021-04-27 18:00:00+00:00,bearish,0.9126,0.91715,0.9012249999999998,0.91345,0.004550000000000054,72.17492170012757,loss,-0.18681318681318843,cut_19h,0.06373626373626572,-0.18681318681318843,cut_19h,False,1,7,0 days 07:00:00,0.0,True,40,47.4,2.5
2021-05-06,Thursday,london,2021-05-06 07:00:00+00:00,2021-05-07 12:00:00+00:00,bearish,0.91112,0.91446,0.9027700000000001,0.9027700000000001,0.0033400000000000096,60.329171242290094,win,2.5,tp,3.095808383233529,2.9640718562874224,friday_close,True,1,29,1 days 05:00:00,0.0,True,40,47.4,2.5
2021-05-07,Friday,ny,2021-05-07 12:00:00+00:00,2021-05-07 18:00:00+00:00,bearish,0.9036,0.90878,0.8906499999999997,0.90122,0.0051800000000000734,76.9455183960969,win,0.45945945945944094,friday_close,0.5444015444015239,0.45945945945944094,friday_close,False,0,6,0 days 06:00:00,0.0,False,40,47.4,2.5
2021-05-10,Monday,ny,2021-05-10 11:00:00+00:00,2021-05-10 18:00:00+00:00,bearish,0.89926,0.90188,0.8927099999999998,0.90019,0.0026200000000000667,76.9455183960969,loss,-0.3549618320610968,cut_19h,0.278625954198427,-0.3549618320610968,cut_19h,False,1,7,0 days 07:00:00,0.0,True,40,47.4,2.5
2021-05-14,Friday,ny,2021-05-14 13:00:00+00:00,2021-05-14 18:00:00+00:00,bearish,0.90148,0.9051,0.8924299999999998,0.90276,0.0036200000000000676,62.47670019178497,loss,-0.3535911602210041,friday_close,0.07458563535911254,-0.3535911602210041,friday_close,False,0,5,0 days 05:00:00,0.0,True,40,47.4,2.5
2021-05-18,Tuesday,london,2021-05-18 06:00:00+00:00,2021-05-19 08:00:00+00:00,bearish,0.89983,0.90347,0.89073,0.89983,0.0036399999999999766,61.88613618344573,breakeven,0.0,be_stop,1.052197802197809,0.0,be_stop,True,1,26,1 days 02:00:00,14.999999999999458,True,40,47.4,2.5
