daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
0.9199714121526924,0.7531887969576859,0.883894101872195,1.123685591974846,0.8492315880732851,0.8159283885410001,0.7531887969576859,0.6418114598354814,0.6418114598354823,0.6418114598354814,0.6166423829791882,0.6418114598354818
