daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.1549019748137368,0.9084489923772762,0.5850399061990748,0.9455285430865511,0.6337729262906255,0.3619898038488847,0.3477941252665754,0.3210510168262382,0.4421471381105043,0.3767648978835323,0.46019396007419777,0.3341551399620031
