date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,exit_price,sl_size,probability,result,realised_r,exit_reason,max_r_reached,terminal_r,terminal_reason,be_moved,checkpoints,bars_held,trade_duration,sl_excursion_pips,taken,applied_threshold,applied_max_sl_pips,applied_tp_multiple
2020-01-03,Friday,london,2020-01-03 07:00:00+00:00,2020-01-03 11:00:00+00:00,bearish,1.29637,1.29993,1.28747,1.29993,0.0035600000000000076,100.0,loss,-1.0,sl,0.08146067415733789,-1.0,sl,False,0,4,0 days 04:00:00,5.5000000000005045,True,,,2.5
2020-01-06,Monday,london,2020-01-06 09:00:00+00:00,2020-01-06 19:00:00+00:00,bearish,1.29666,1.30072,1.2865099999999994,1.29669,0.004060000000000175,100.0,loss,-0.007389162561569754,cut_19h,0.16256157635464397,-0.007389162561569754,cut_19h,False,1,10,0 days 10:00:00,0.0,True,,,2.5
2020-01-10,Friday,london,2020-01-10 08:00:00+00:00,2020-01-10 13:00:00+00:00,bullish,1.30703,1.30604,1.3095049999999995,1.30604,0.0009899999999998244,-25.0,loss,-1.0,sl,0.5050505050507633,-1.0,sl,False,0,5,0 days 05:00:00,31.90000000000026,True,,,2.5
2020-01-10,Friday,ny,2020-01-10 13:00:00+00:00,2020-01-10 19:00:00+00:00,bearish,1.30414,1.30753,1.295665,1.3055,0.003390000000000004,62.5,loss,-0.40117994100295756,friday_close,0.23893805309733818,-0.40117994100295756,friday_close,False,0,6,0 days 06:00:00,0.0,True,,,2.5
2020-01-13,Monday,ny,2020-01-13 12:00:00+00:00,2020-01-13 19:00:00+00:00,bearish,1.30431,1.30647,1.2989100000000002,1.30469,0.0021599999999999397,50.0,loss,-0.17592592592584977,cut_19h,0.5509259259259526,-0.17592592592584977,cut_19h,False,1,7,0 days 07:00:00,0.0,True,,,2.5
2020-01-16,Thursday,london,2020-01-16 08:00:00+00:00,2020-01-16 14:00:00+00:00,bearish,1.30353,1.30478,1.300405,1.30478,0.0012499999999999734,87.5,loss,-1.0,sl,0.27200000000001134,-1.0,sl,False,0,6,0 days 06:00:00,4.3999999999999595,True,,,2.5
2020-01-17,Friday,london,2020-01-17 07:00:00+00:00,2020-01-17 12:00:00+00:00,bearish,1.30358,1.30524,1.29943,1.30524,0.0016599999999999948,87.5,loss,-1.0,sl,0.12048192771083048,-1.0,sl,False,0,5,0 days 05:00:00,5.5000000000005045,True,,,2.5
2020-01-24,Friday,london,2020-01-24 09:00:00+00:00,2020-01-24 13:00:00+00:00,bullish,1.31345,1.3124,1.316075,1.3124,0.0010499999999999954,25.0,loss,-1.0,sl,0.7142857142857445,-1.0,sl,False,0,4,0 days 04:00:00,6.099999999999994,True,,,2.5
2020-02-11,Tuesday,ny,2020-02-11 14:00:00+00:00,2020-02-11 16:00:00+00:00,bearish,1.3285,1.33008,1.3245500000000003,1.33008,0.0015799999999999148,-12.5,loss,-1.0,sl,0.5632911392405731,-1.0,sl,False,0,2,0 days 02:00:00,2.20000000000109,True,,,2.5
2020-02-12,Wednesday,ny,2020-02-12 12:00:00+00:00,2020-02-12 19:00:00+00:00,bearish,1.32595,1.32844,1.3197249999999996,1.32595,0.0024900000000001032,25.0,breakeven,0.0,be_stop,0.9598393574296358,0.0,be_stop,True,1,7,0 days 07:00:00,2.900000000001235,True,,,2.5
2020-02-14,Friday,london,2020-02-14 07:00:00+00:00,2020-02-14 19:00:00+00:00,bearish,1.32487,1.32688,1.319845,1.32465,0.0020100000000000673,50.0,win,0.10945273631834805,friday_close,0.6567164179104197,0.10945273631834805,friday_close,False,0,12,0 days 12:00:00,0.0,True,,,2.5
2020-02-17,Monday,london,2020-02-17 09:00:00+00:00,2020-02-17 19:00:00+00:00,bearish,1.323,1.32566,1.3163499999999997,1.32328,0.0026600000000001067,50.0,loss,-0.10526315789475442,cut_19h,0.1954887218044485,-0.10526315789475442,cut_19h,False,1,10,0 days 10:00:00,0.0,True,,,2.5
2020-02-19,Wednesday,ny,2020-02-19 12:00:00+00:00,2020-02-19 15:00:00+00:00,bearish,1.32231,1.32489,1.3158600000000007,1.32489,0.0025799999999998047,50.0,loss,-1.0,sl,0.3178294573643818,-1.0,sl,False,0,3,0 days 03:00:00,4.20000000000087,True,,,2.5
2020-03-04,Wednesday,ny,2020-03-04 14:00:00+00:00,2020-03-04 15:00:00+00:00,bearish,1.33284,1.33657,1.323515,1.33657,0.003730000000000011,-12.5,loss,-1.0,sl,0.0,-1.0,sl,False,0,1,0 days 01:00:00,50.99999999999882,True,,,2.5
2020-03-26,Thursday,london,2020-03-26 08:00:00+00:00,2020-03-26 15:00:00+00:00,bearish,1.41977,1.42686,1.4020449999999998,1.4020449999999998,0.007090000000000041,0.0,win,2.5,tp,3.623413258109992,3.559943582510548,friday_close,True,1,7,0 days 07:00:00,0.0,True,,,2.5
2020-04-07,Tuesday,ny,2020-04-07 12:00:00+00:00,2020-04-07 18:00:00+00:00,bearish,1.39724,1.41425,1.3547150000000001,1.39784,0.01700999999999997,37.5,loss,-0.03527336860669812,cut_19h,0.16460905349795066,-0.03527336860669812,cut_19h,False,1,6,0 days 06:00:00,0.0,True,,,2.5
2020-04-09,Thursday,ny,2020-04-09 13:00:00+00:00,2020-04-09 18:00:00+00:00,bearish,1.39898,1.40774,1.3770799999999996,1.39898,0.008760000000000101,37.5,breakeven,0.0,be_stop,0.6769406392693975,0.0,be_stop,True,1,5,0 days 05:00:00,47.20000000000057,True,,,2.5
2020-04-13,Monday,london,2020-04-13 06:00:00+00:00,2020-04-15 06:00:00+00:00,bearish,1.39359,1.39997,1.3776400000000004,1.39359,0.00637999999999983,37.5,breakeven,0.0,be_stop,1.266457680250831,0.0,be_stop,True,2,48,2 days 00:00:00,23.399999999997867,True,,,2.5
2020-04-22,Wednesday,london,2020-04-22 07:00:00+00:00,2020-04-22 18:00:00+00:00,bearish,1.41438,1.42374,1.3909799999999999,1.41735,0.009360000000000035,25.0,loss,-0.317307692307706,cut_19h,0.3119658119658144,-0.317307692307706,cut_19h,False,1,11,0 days 11:00:00,0.0,True,,,2.5
2020-04-23,Thursday,ny,2020-04-23 12:00:00+00:00,2020-04-24 05:00:00+00:00,bearish,1.4095,1.41791,1.388475,1.4095,0.008410000000000029,25.0,breakeven,0.0,be_stop,1.1343638525564625,0.0,be_stop,True,1,17,0 days 17:00:00,2.100000000000435,True,,,2.5
2020-04-28,Tuesday,london,2020-04-28 08:00:00+00:00,2020-04-30 03:00:00+00:00,bearish,1.40117,1.40687,1.38692,1.38692,0.005700000000000038,25.0,win,2.5,tp,2.8403508771929507,0.0,be_stop,True,3,43,1 days 19:00:00,9.699999999999154,True,,,2.5
2020-04-29,Wednesday,ny,2020-04-29 12:00:00+00:00,2020-04-30 10:00:00+00:00,bearish,1.39275,1.39581,1.3850999999999998,1.3850999999999998,0.0030600000000000627,87.5,win,2.5,tp,2.539215686274403,0.0,be_stop,True,1,22,0 days 22:00:00,16.899999999999693,True,,,2.5
2020-05-06,Wednesday,london,2020-05-06 06:00:00+00:00,2020-05-06 11:00:00+00:00,bearish,1.40308,1.40769,1.391555,1.40769,0.004610000000000003,62.5,loss,-1.0,sl,0.14967462039047266,-1.0,sl,False,0,5,0 days 05:00:00,7.899999999998464,True,,,2.5
2020-05-19,Tuesday,london,2020-05-19 06:00:00+00:00,2020-05-19 19:00:00+00:00,bearish,1.39094,1.39692,1.3759900000000003,1.39094,0.005979999999999874,87.5,breakeven,0.0,be_stop,0.722408026755885,0.0,be_stop,True,1,13,0 days 13:00:00,17.599999999999838,True,,,2.5
2020-05-19,Tuesday,ny,2020-05-19 13:00:00+00:00,2020-05-19 18:00:00+00:00,bearish,1.38846,1.39692,1.3673100000000002,1.38846,0.008459999999999912,87.5,breakeven,0.0,be_stop,0.13002364066195182,0.0,be_stop,True,1,5,0 days 05:00:00,5.1000000000001044,True,,,2.5
2020-05-27,Wednesday,london,2020-05-27 07:00:00+00:00,2020-05-27 13:00:00+00:00,bearish,1.37686,1.38048,1.36781,1.38048,0.0036199999999999566,100.0,loss,-1.0,sl,1.1436464088398017,-1.0,sl,False,0,6,0 days 06:00:00,7.399999999999629,True,,,2.5
2020-06-01,Monday,london,2020-06-01 07:00:00+00:00,2020-06-01 13:00:00+00:00,bearish,1.36775,1.37355,1.35325,1.37355,0.005800000000000027,87.5,loss,-1.0,sl,0.008620689655190566,-1.0,sl,False,0,6,0 days 06:00:00,1.9999999999997797,True,,,2.5
2020-06-02,Tuesday,london,2020-06-02 08:00:00+00:00,2020-06-02 18:00:00+00:00,bearish,1.35071,1.35849,1.3312600000000003,1.35093,0.007779999999999898,100.0,loss,-0.028277634961425428,cut_19h,0.3046272493573283,-0.028277634961425428,cut_19h,False,1,10,0 days 10:00:00,0.0,True,,,2.5
2020-06-04,Thursday,london,2020-06-04 08:00:00+00:00,2020-06-04 09:00:00+00:00,bearish,1.34929,1.35174,1.3431650000000004,1.35174,0.002449999999999841,100.0,loss,-1.0,sl,0.008163265306176457,-1.0,sl,False,0,1,0 days 01:00:00,3.900000000001125,True,,,2.5
2020-06-04,Thursday,ny,2020-06-04 11:00:00+00:00,2020-06-04 12:00:00+00:00,bearish,1.34851,1.35303,1.3372100000000005,1.35303,0.0045199999999998575,100.0,loss,-1.0,sl,0.022123893805307996,-1.0,sl,False,0,1,0 days 01:00:00,10.600000000000609,True,,,2.5
2020-06-05,Friday,ny,2020-06-05 11:00:00+00:00,2020-06-05 18:00:00+00:00,bearish,1.34461,1.35126,1.3279850000000004,1.34327,0.006649999999999823,100.0,win,0.2015037593985195,friday_close,0.8255639097744574,0.2015037593985195,friday_close,False,0,7,0 days 07:00:00,0.0,True,,,2.5
2020-06-08,Monday,ny,2020-06-08 13:00:00+00:00,2020-06-08 20:00:00+00:00,bearish,1.33814,1.34184,1.3288900000000006,1.33814,0.0036999999999998145,100.0,breakeven,0.0,be_stop,0.6756756756757551,0.0,be_stop,True,1,7,0 days 07:00:00,1.5999999999993797,True,,,2.5
2020-06-17,Wednesday,london,2020-06-17 06:00:00+00:00,2020-06-17 14:00:00+00:00,bearish,1.35311,1.35714,1.343035,1.35714,0.004029999999999978,62.5,loss,-1.0,sl,0.4813895781637874,-1.0,sl,False,0,8,0 days 08:00:00,22.800000000000598,True,,,2.5
2020-06-18,Thursday,london,2020-06-18 06:00:00+00:00,2020-06-18 16:00:00+00:00,bearish,1.3554,1.36086,1.3417499999999998,1.36086,0.00546000000000002,37.5,loss,-1.0,sl,0.6080586080586039,-1.0,sl,False,0,10,0 days 10:00:00,4.699999999999704,True,,,2.5
