daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone,daily_mitigation_ob_caused_displacement,daily_mitigation_ob_caused_imbalance,daily_mitigation_ob_has_inducement,daily_mitigation_ob_flip_zone,daily_mitigation_ob_swept_liquidity_swing,daily_mitigation_ob_swept_liquidity_internal,daily_mitigation_ob_swept_liquidity_fractal,daily_mitigation_ob_swept_liquidity_fvg,daily_mitigation_ob_swept_liquidity_previous_candle,daily_mitigation_ob_swept_liquidity,h4_mitigation_ob_caused_displacement,h4_mitigation_ob_caused_imbalance,h4_mitigation_ob_has_inducement,h4_mitigation_ob_flip_zone,h4_mitigation_ob_swept_liquidity_swing,h4_mitigation_ob_swept_liquidity_internal,h4_mitigation_ob_swept_liquidity_fractal,h4_mitigation_ob_swept_liquidity_fvg,h4_mitigation_ob_swept_liquidity_previous_candle,h4_mitigation_ob_swept_liquidity,h4_mitigation_ob_within_daily_ob,h1_mitigation_ob_caused_displacement,h1_mitigation_ob_caused_imbalance,h1_mitigation_ob_has_inducement,h1_mitigation_ob_flip_zone,h1_mitigation_ob_swept_liquidity_swing,h1_mitigation_ob_swept_liquidity_internal,h1_mitigation_ob_swept_liquidity_fractal,h1_mitigation_ob_swept_liquidity_fvg,h1_mitigation_ob_swept_liquidity_previous_candle,h1_mitigation_ob_swept_liquidity,h1_mitigation_ob_within_h4_ob,daily_ob_target_caused_displacement,daily_ob_target_caused_imbalance,daily_ob_target_has_inducement,daily_ob_target_flip_zone,daily_ob_target_swept_liquidity_swing,daily_ob_target_swept_liquidity_internal,daily_ob_target_swept_liquidity_fractal,daily_ob_target_swept_liquidity_fvg,daily_ob_target_swept_liquidity_previous_candle,daily_ob_target_swept_liquidity,h4_ob_target_caused_displacement,h4_ob_target_caused_imbalance,h4_ob_target_has_inducement,h4_ob_target_flip_zone,h4_ob_target_swept_liquidity_swing,h4_ob_target_swept_liquidity_internal,h4_ob_target_swept_liquidity_fractal,h4_ob_target_swept_liquidity_fvg,h4_ob_target_swept_liquidity_previous_candle,h4_ob_target_swept_liquidity,h4_ob_target_within_daily_ob,h1_ob_target_caused_displacement,h1_ob_target_caused_imbalance,h1_ob_target_has_inducement,h1_ob_target_flip_zone,h1_ob_target_swept_liquidity_swing,h1_ob_target_swept_liquidity_internal,h1_ob_target_swept_liquidity_fractal,h1_ob_target_swept_liquidity_fvg,h1_ob_target_swept_liquidity_previous_candle,h1_ob_target_swept_liquidity,h1_ob_target_within_h4_ob
0.5838692045911583,0.3760109676523029,0.5609723730385635,0.6851914795964857,0.9821522558057073,1.5873327300943907,1.4652771568460699,1.587332730094391,0.9436364810682285,1.299563457688091,0.871076966953024,0.6851914795964857,0.423957967088931,0.9066311288694737,1.022240102981451,0.9721897206205952,0.8974346479085163,1.1874668791839569,1.0,1.0,1.0,0.9592479809305344,0.9788244703372799,0.9588642817381622,1.0573937580564474,1.149373690826624,1.1962869026970986,1.647510216959927,1.0,0.9603999999999999,0.9600158400000001,0.8851338486940896,0.9400630213119238,0.8629313393066915,1.2073457467838016,1.4611870963288511,1.2995634576880912,3.9835675035302778,24.104964932975733,0.9600158400000001,0.979608,0.9205248988788586,0.7014201138316882,0.5506363482269828,0.4565275825662031,6.593259807174032,14.329903147825712,0.5929345815404096,0.8165815231064408,1.968927217018141,1.0,1.0,0.9996,0.9010322965773766,0.9006718836587457,0.7500324080129899,1.4480947375488507,1.3063436319094077,2.1112836542630586,5.739829435381361,0.9604,0.9604,0.8490628572130786,0.7784627881775963,0.6388661712660707,0.608920710350109,2.447134271332643,2.477667189050254,1.2998251820332942,2.779667003810823,9.60704334037996,1.02,0.9039207967999999,0.8844258832365502,0.6101400145455882,0.5411369878197216,0.4768753685331973,3.4617111733580797,2.3686254293457965
