date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached,trade_duration,slb
2025-01-02,Thursday,ny,2025-01-02 13:00:00+00:00,2025-01-06 11:00:00+00:00,bearish,1.03133,1.03723,1.01658,0.005900000000000016,100.0,loss,1.5186440677966193,3 days 22:00:00,58.19999999999936
2025-01-08,Wednesday,london,2025-01-08 07:00:00+00:00,2025-01-08 11:00:00+00:00,bearish,1.03324,1.03547,1.027665,0.0022299999999999542,81.28716800419342,win,6.959641255605514,0 days 04:00:00,0.0
2025-01-10,Friday,ny,2025-01-10 13:00:00+00:00,2025-01-15 08:00:00+00:00,bearish,1.02563,1.03118,1.0117550000000002,0.005549999999999944,100.0,loss,1.4252252252252546,4 days 19:00:00,42.599999999999305
2025-01-13,Monday,london,2025-01-13 09:00:00+00:00,2025-01-13 22:00:00+00:00,bearish,1.01932,1.02499,1.0051449999999997,0.005670000000000064,100.0,loss,0.12698412698413505,0 days 13:00:00,27.500000000000302
2025-01-16,Thursday,ny,2025-01-16 12:00:00+00:00,2025-01-16 15:00:00+00:00,bearish,1.02717,1.03014,1.0197449999999995,0.002970000000000139,95.501433785431,loss,0.38047138047131324,0 days 03:00:00,10.099999999999554
2025-01-29,Wednesday,london,2025-01-29 07:00:00+00:00,2025-01-30 13:00:00+00:00,bearish,1.04158,1.04381,1.036005,0.0022299999999999542,3.6499285347274326,loss,1.5067264573991472,1 days 06:00:00,29.600000000000737
2025-01-31,Friday,london,2025-01-31 07:00:00+00:00,2025-01-31 08:00:00+00:00,bullish,1.0404,1.03826,1.04575,0.0021400000000000308,51.7277044923675,loss,0.12149532710276786,0 days 01:00:00,17.399999999998528
2025-02-18,Tuesday,ny,2025-02-18 13:00:00+00:00,2025-02-18 16:00:00+00:00,bearish,1.04446,1.04691,1.0383349999999998,0.0024500000000000632,15.377394401719794,loss,0.13061224489790518,0 days 03:00:00,0.0
2025-02-19,Wednesday,london,2025-02-19 08:00:00+00:00,2025-02-20 15:00:00+00:00,bearish,1.04404,1.04613,1.0388150000000003,0.0020899999999999253,10.098165395658974,loss,1.8899521531101728,1 days 07:00:00,16.799999999999038
2025-02-27,Thursday,ny,2025-02-27 13:00:00+00:00,2025-03-03 15:00:00+00:00,bearish,1.04232,1.04922,1.0250699999999995,0.006900000000000128,17.680579368431566,loss,0.9202898550724258,4 days 02:00:00,8.900000000000574
2025-03-10,Monday,london,2025-03-10 07:00:00+00:00,2025-03-10 10:00:00+00:00,bearish,1.08224,1.08711,1.0700650000000003,0.00486999999999993,-20.554173477305763,loss,0.3552361396303972,0 days 03:00:00,0.0
2025-03-19,Wednesday,ny,2025-03-19 14:00:00+00:00,2025-03-21 15:00:00+00:00,bearish,1.08838,1.09174,1.07998,0.0033600000000000296,-20.554173477305763,win,4.494047619047547,2 days 01:00:00,0.0
2025-03-21,Friday,ny,2025-03-21 14:00:00+00:00,2025-04-02 14:00:00+00:00,bearish,1.08235,1.08611,1.07295,0.0037599999999999856,-22.503844123668298,loss,2.412234042553177,12 days 00:00:00,11.900000000000244
2025-03-24,Monday,ny,2025-03-24 13:00:00+00:00,2025-04-02 14:00:00+00:00,bearish,1.07933,1.08579,1.0631799999999996,0.006460000000000132,35.02760760687126,loss,0.9365325077399017,9 days 01:00:00,15.099999999999003
2025-03-25,Tuesday,london,2025-03-25 07:00:00+00:00,2025-03-25 10:00:00+00:00,bearish,1.07871,1.08087,1.0733100000000002,0.0021599999999999397,35.02760760687126,loss,0.4814814814815652,0 days 03:00:00,18.800000000001038
2025-03-26,Wednesday,ny,2025-03-26 13:00:00+00:00,2025-03-27 15:00:00+00:00,bearish,1.07747,1.08025,1.07052,0.0027800000000000047,35.02760760687126,loss,1.5071942446042839,1 days 02:00:00,6.00000000000156
