date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached,trade_duration,slb
2021-03-29,Monday,london,2021-03-29 08:00:00+00:00,2021-03-29 13:00:00+00:00,bearish,1.17663,1.17911,1.17043,0.0024800000000000377,100.0,loss,0.06854838709677455,0 days 05:00:00,0.0
2021-04-08,Thursday,london,2021-04-08 06:00:00+00:00,2021-04-13 12:00:00+00:00,bullish,1.18814,1.18609,1.1932649999999998,0.0020499999999998852,9.038057517675105,win,10.0,5 days 06:00:00,0.0
2021-04-21,Wednesday,london,2021-04-21 07:00:00+00:00,2021-04-22 01:00:00+00:00,bearish,1.20111,1.20436,1.1929849999999993,0.003250000000000197,28.318438535671937,loss,0.3876923076922278,0 days 18:00:00,5.799999999998029
2021-04-27,Tuesday,london,2021-04-27 08:00:00+00:00,2021-04-27 10:00:00+00:00,bearish,1.20581,1.20801,1.20031,0.0021999999999999797,28.318438535671937,loss,0.0636363636363774,0 days 02:00:00,12.499999999999734
2021-05-05,Wednesday,london,2021-05-05 06:00:00+00:00,2021-05-06 07:00:00+00:00,bearish,1.19996,1.20265,1.1932349999999996,0.002690000000000081,48.005180220683194,loss,0.5092936802973346,1 days 01:00:00,18.000000000000238
2021-05-12,Wednesday,ny,2021-05-12 13:00:00+00:00,2021-05-14 13:00:00+00:00,bearish,1.21009,1.21438,1.1993650000000002,0.004289999999999905,36.64190213465437,loss,1.1538461538461817,2 days 00:00:00,3.8999999999989043
2021-05-13,Thursday,london,2021-05-13 08:00:00+00:00,2021-05-13 12:00:00+00:00,bearish,1.20622,1.20888,1.1995700000000005,0.0026599999999998847,26.874018687628265,loss,0.08646616541360319,0 days 04:00:00,8.799999999999919
2021-05-28,Friday,ny,2021-05-28 11:00:00+00:00,2021-05-28 16:00:00+00:00,bearish,1.21566,1.22005,1.2046849999999996,0.004390000000000116,25.494739713700536,loss,0.5489749430523826,0 days 05:00:00,4.299999999999304
2021-06-02,Wednesday,london,2021-06-02 06:00:00+00:00,2021-06-02 11:00:00+00:00,bearish,1.22097,1.22265,1.2167700000000004,0.0016799999999999038,17.984927380609495,win,10.0,0 days 05:00:00,0.0
2021-06-03,Thursday,ny,2021-06-03 12:00:00+00:00,2021-06-09 13:00:00+00:00,bearish,1.21582,1.22082,1.2033199999999997,0.0050000000000001155,35.708241909198364,loss,1.0859999999999397,6 days 01:00:00,8.299999999998864
2021-06-11,Friday,london,2021-06-11 08:00:00+00:00,2021-06-11 15:00:00+00:00,bearish,1.21658,1.21929,1.209805,0.00270999999999999,43.42926782443762,win,10.0,0 days 07:00:00,0.0
2021-06-15,Tuesday,ny,2021-06-15 11:00:00+00:00,2021-06-16 19:00:00+00:00,bearish,1.21071,1.21473,1.2006599999999996,0.004020000000000135,55.35053906476909,win,10.0,1 days 08:00:00,0.0
2021-06-17,Thursday,london,2021-06-17 07:00:00+00:00,2021-07-02 07:00:00+00:00,bearish,1.19544,1.20062,1.18249,0.005179999999999962,63.67400266375153,win,10.0,15 days 00:00:00,0.0
2021-06-18,Friday,london,2021-06-18 06:00:00+00:00,2021-06-22 16:00:00+00:00,bearish,1.18908,1.19249,1.1805549999999996,0.003410000000000135,78.6166013045682,loss,1.2785923753664947,4 days 10:00:00,13.699999999998713
2021-06-18,Friday,ny,2021-06-18 13:00:00+00:00,2021-06-22 16:00:00+00:00,bearish,1.1867,1.19243,1.1723750000000002,0.005730000000000013,78.6166013045682,loss,0.3455497382199107,4 days 03:00:00,14.299999999998203
2021-06-24,Thursday,london,2021-06-24 06:00:00+00:00,2021-06-25 13:00:00+00:00,bullish,1.19341,1.19192,1.197135,0.0014899999999999913,12.019830342123457,win,2.751677852349004,1 days 07:00:00,0.0
2021-06-28,Monday,ny,2021-06-28 11:00:00+00:00,2021-07-02 12:00:00+00:00,bearish,1.1907,1.19444,1.1813500000000006,0.0037399999999998546,69.59980462778631,win,10.0,4 days 01:00:00,0.0
2021-06-29,Tuesday,london,2021-06-29 08:00:00+00:00,2021-06-30 15:00:00+00:00,bearish,1.19012,1.1923,1.1846700000000006,0.0021799999999998487,78.6166013045682,win,10.0,1 days 07:00:00,0.0
2021-07-02,Friday,london,2021-07-02 06:00:00+00:00,2021-07-02 12:00:00+00:00,bearish,1.18388,1.18517,1.180655,0.0012900000000000134,78.6166013045682,loss,2.4651162790697114,0 days 06:00:00,7.599999999998719
2021-07-02,Friday,ny,2021-07-02 11:00:00+00:00,2021-07-02 12:00:00+00:00,bearish,1.18217,1.18477,1.1756699999999995,0.0026000000000001577,78.6166013045682,loss,0.5653846153845273,0 days 01:00:00,11.599999999998278
2021-07-06,Tuesday,london,2021-07-06 08:00:00+00:00,2021-07-30 07:00:00+00:00,bearish,1.18452,1.18951,1.1720449999999998,0.00499000000000005,58.6821452902292,loss,1.8717434869739544,23 days 23:00:00,12.299999999998423
2021-07-07,Wednesday,ny,2021-07-07 13:00:00+00:00,2021-07-08 09:00:00+00:00,bearish,1.18049,1.18321,1.17369,0.0027200000000000557,78.6166013045682,loss,0.8602941176470444,0 days 20:00:00,9.199999999998099
2021-07-16,Friday,london,2021-07-16 08:00:00+00:00,2021-07-16 10:00:00+00:00,bullish,1.18181,1.18018,1.185885,0.0016300000000000203,3.2976776228542395,loss,0.24539877300610488,0 days 02:00:00,9.699999999999154
2021-07-16,Friday,ny,2021-07-16 11:00:00+00:00,2021-07-19 13:00:00+00:00,bearish,1.17942,1.18221,1.1724449999999997,0.00279000000000007,78.6166013045682,loss,1.0967741935483024,3 days 02:00:00,2.2999999999995246
2021-07-19,Monday,london,2021-07-19 06:00:00+00:00,2021-07-19 08:00:00+00:00,bearish,1.17973,1.18085,1.17693,0.0011200000000000099,78.6166013045682,win,3.0089285714284317,0 days 02:00:00,0.0
2021-07-20,Tuesday,ny,2021-07-20 13:00:00+00:00,2021-07-21 15:00:00+00:00,bearish,1.17668,1.18024,1.16778,0.0035600000000000076,78.6166013045682,loss,0.42134831460675665,1 days 02:00:00,2.20000000000109
2021-08-04,Wednesday,london,2021-08-04 08:00:00+00:00,2021-08-04 12:00:00+00:00,bearish,1.18509,1.18697,1.1803899999999996,0.0018800000000001038,41.130671432316674,loss,0.15425531914887522,0 days 04:00:00,29.89999999999826
2021-08-06,Friday,london,2021-08-06 08:00:00+00:00,2021-08-18 15:00:00+00:00,bearish,1.18109,1.18572,1.1695149999999996,0.004630000000000134,22.729045561333223,win,3.1771058315333858,12 days 07:00:00,0.0
2021-08-10,Tuesday,london,2021-08-10 07:00:00+00:00,2021-08-10 13:00:00+00:00,bearish,1.17314,1.17386,1.1713400000000005,0.0007199999999998319,78.6166013045682,win,0.5138888888889831,0 days 06:00:00,0.0
2021-08-11,Wednesday,london,2021-08-11 06:00:00+00:00,2021-08-11 12:00:00+00:00,bearish,1.17094,1.17255,1.1669150000000004,0.0016099999999998893,78.6166013045682,loss,0.21739130434788606,0 days 06:00:00,21.200000000001218
2021-08-17,Tuesday,london,2021-08-17 06:00:00+00:00,2021-08-17 15:00:00+00:00,bearish,1.17612,1.17805,1.1712950000000002,0.0019299999999999873,39.77714697832927,win,0.05181347150258531,0 days 09:00:00,0.0
2021-08-17,Tuesday,ny,2021-08-17 12:00:00+00:00,2021-08-27 14:00:00+00:00,bearish,1.17439,1.17846,1.164215,0.004070000000000018,48.100610577311706,loss,1.968058968058977,10 days 02:00:00,12.699999999998823
2021-08-20,Friday,london,2021-08-20 08:00:00+00:00,2021-08-20 15:00:00+00:00,bearish,1.1674,1.16891,1.1636250000000001,0.0015099999999999003,100.0,loss,0.6754966887417803,0 days 07:00:00,15.300000000000313
2021-09-01,Wednesday,london,2021-09-01 06:00:00+00:00,2021-09-01 13:00:00+00:00,bullish,1.18092,1.17964,1.1841199999999998,0.0012799999999999478,53.59584039175051,win,0.33593749999995937,0 days 07:00:00,0.0
2021-09-06,Monday,london,2021-09-06 07:00:00+00:00,2021-09-08 14:00:00+00:00,bearish,1.18629,1.18862,1.1804650000000003,0.0023299999999999432,28.318438535671937,win,10.0,2 days 07:00:00,0.0
2021-09-07,Tuesday,ny,2021-09-07 12:00:00+00:00,2021-09-13 11:00:00+00:00,bearish,1.18504,1.18822,1.1770900000000002,0.0031799999999999606,46.808474701967256,win,10.0,5 days 23:00:00,0.0
2021-09-13,Monday,ny,2021-09-13 11:00:00+00:00,2021-09-13 13:00:00+00:00,bearish,1.17739,1.17929,1.17264,0.0019000000000000128,57.39000941488476,loss,0.13684210526311852,0 days 02:00:00,18.000000000000238
2021-09-17,Friday,ny,2021-09-17 13:00:00+00:00,2021-09-20 07:00:00+00:00,bearish,1.17536,1.17712,1.17096,0.0017599999999999838,86.547802420333,win,10.0,2 days 18:00:00,0.0
2021-09-20,Monday,london,2021-09-20 08:00:00+00:00,2021-09-20 14:00:00+00:00,bearish,1.17095,1.17296,1.1659249999999997,0.0020100000000000673,77.16297322613144,loss,0.46766169154224346,0 days 06:00:00,6.800000000000139
2021-09-27,Monday,london,2021-09-27 06:00:00+00:00,2021-09-28 06:00:00+00:00,bearish,1.17106,1.1725,1.1674599999999997,0.0014400000000001079,68.14617654934953,win,10.0,1 days 00:00:00,0.0
2021-09-28,Tuesday,london,2021-09-28 06:00:00+00:00,2021-09-29 17:00:00+00:00,bearish,1.16762,1.17083,1.1595950000000004,0.003209999999999935,77.16297322613144,win,10.0,1 days 11:00:00,0.0
2021-09-29,Wednesday,london,2021-09-29 06:00:00+00:00,2021-09-29 11:00:00+00:00,bearish,1.16776,1.169,1.1646599999999996,0.0012400000000001299,77.16297322613144,win,10.0,0 days 05:00:00,0.0
2021-09-29,Wednesday,ny,2021-09-29 11:00:00+00:00,2021-10-06 08:00:00+00:00,bearish,1.16491,1.16878,1.1552349999999998,0.00387000000000004,100.0,win,3.227390180878491,6 days 21:00:00,0.0
2021-10-13,Wednesday,ny,2021-10-13 12:00:00+00:00,2021-10-13 13:00:00+00:00,bearish,1.15427,1.15667,1.1482699999999995,0.0024000000000001798,90.98320332321812,loss,0.1,0 days 01:00:00,7.800000000000029
2021-10-22,Friday,london,2021-10-22 06:00:00+00:00,2021-10-25 10:00:00+00:00,bullish,1.16362,1.1621,1.1674200000000006,0.0015200000000001879,24.43804738630228,loss,1.8881578947365614,3 days 04:00:00,17.799999999998928
2021-11-03,Wednesday,ny,2021-11-03 13:00:00+00:00,2021-11-03 18:00:00+00:00,bearish,1.1571,1.15977,1.1504250000000003,0.00266999999999995,77.16297322613144,loss,0.32958801498127654,0 days 05:00:00,18.100000000000893
2021-11-11,Thursday,london,2021-11-11 07:00:00+00:00,2021-11-15 17:00:00+00:00,bearish,1.14601,1.14875,1.13916,0.0027399999999999647,100.0,win,10.0,4 days 10:00:00,0.0
2021-11-12,Friday,ny,2021-11-12 14:00:00+00:00,2021-11-12 15:00:00+00:00,bearish,1.14367,1.14552,1.1390449999999996,0.0018500000000001293,100.0,loss,0.0,0 days 01:00:00,0.0
2021-11-16,Tuesday,ny,2021-11-16 14:00:00+00:00,2021-11-22 14:00:00+00:00,bearish,1.1344,1.13844,1.1243000000000005,0.0040399999999998215,100.0,win,3.9133663366338616,6 days 00:00:00,0.0
2021-11-19,Friday,ny,2021-11-19 12:00:00+00:00,2021-11-30 09:00:00+00:00,bearish,1.12572,1.13604,1.0999200000000005,0.010319999999999885,91.67653640101757,loss,0.6908914728682326,10 days 21:00:00,12.300000000000644
2021-11-22,Monday,london,2021-11-22 07:00:00+00:00,2021-11-22 08:00:00+00:00,bearish,1.126,1.12786,1.1213499999999994,0.0018600000000001948,91.67653640101757,loss,0.01075268817199295,0 days 01:00:00,9.099999999999664
2021-11-22,Monday,ny,2021-11-22 14:00:00+00:00,2021-11-26 11:00:00+00:00,bearish,1.12574,1.12904,1.1174899999999997,0.0033000000000000806,91.67653640101757,loss,2.1666666666666106,3 days 21:00:00,6.399999999999739
2021-11-24,Wednesday,london,2021-11-24 08:00:00+00:00,2021-11-26 08:00:00+00:00,bearish,1.1222,1.12713,1.1098750000000004,0.004929999999999879,100.0,loss,0.7322515212982154,2 days 00:00:00,13.700000000000934
2021-12-07,Tuesday,london,2021-12-07 08:00:00+00:00,2021-12-07 13:00:00+00:00,bearish,1.12749,1.12868,1.1245150000000006,0.0011899999999998023,51.082383401760055,win,3.983193277311744,0 days 05:00:00,0.0
2021-12-07,Tuesday,ny,2021-12-07 12:00:00+00:00,2021-12-08 10:00:00+00:00,bearish,1.12524,1.12984,1.1137400000000002,0.0045999999999999375,80.40166861030062,loss,0.5413043478261168,0 days 22:00:00,19.100000000000783
2021-12-14,Tuesday,london,2021-12-14 07:00:00+00:00,2021-12-14 08:00:00+00:00,bearish,1.12706,1.12837,1.1237849999999996,0.0013100000000001444,60.46721259596162,loss,0.3358778625953797,0 days 01:00:00,20.599999999999508
2021-12-15,Wednesday,ny,2021-12-15 14:00:00+00:00,2021-12-15 20:00:00+00:00,bearish,1.12586,1.12771,1.1212350000000004,0.0018499999999999073,80.40166861030062,loss,2.0054054054055612,0 days 06:00:00,18.599999999999728
2021-12-29,Wednesday,london,2021-12-29 08:00:00+00:00,2021-12-29 13:00:00+00:00,bearish,1.12867,1.13143,1.1217700000000004,0.0027599999999998737,71.71017249389851,loss,0.4710144927536733,0 days 05:00:00,35.80000000000138
