daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone,daily_mitigation_ob_caused_displacement,daily_mitigation_ob_caused_imbalance,daily_mitigation_ob_has_inducement,daily_mitigation_ob_flip_zone,daily_mitigation_ob_swept_liquidity_swing,daily_mitigation_ob_swept_liquidity_internal,daily_mitigation_ob_swept_liquidity_fractal,daily_mitigation_ob_swept_liquidity_fvg,daily_mitigation_ob_swept_liquidity_previous_candle,daily_mitigation_ob_swept_liquidity,h4_mitigation_ob_caused_displacement,h4_mitigation_ob_caused_imbalance,h4_mitigation_ob_has_inducement,h4_mitigation_ob_flip_zone,h4_mitigation_ob_swept_liquidity_swing,h4_mitigation_ob_swept_liquidity_internal,h4_mitigation_ob_swept_liquidity_fractal,h4_mitigation_ob_swept_liquidity_fvg,h4_mitigation_ob_swept_liquidity_previous_candle,h4_mitigation_ob_swept_liquidity,h4_mitigation_ob_within_daily_ob,h1_mitigation_ob_caused_displacement,h1_mitigation_ob_caused_imbalance,h1_mitigation_ob_has_inducement,h1_mitigation_ob_flip_zone,h1_mitigation_ob_swept_liquidity_swing,h1_mitigation_ob_swept_liquidity_internal,h1_mitigation_ob_swept_liquidity_fractal,h1_mitigation_ob_swept_liquidity_fvg,h1_mitigation_ob_swept_liquidity_previous_candle,h1_mitigation_ob_swept_liquidity,h1_mitigation_ob_within_h4_ob,daily_ob_target_caused_displacement,daily_ob_target_caused_imbalance,daily_ob_target_has_inducement,daily_ob_target_flip_zone,daily_ob_target_swept_liquidity_swing,daily_ob_target_swept_liquidity_internal,daily_ob_target_swept_liquidity_fractal,daily_ob_target_swept_liquidity_fvg,daily_ob_target_swept_liquidity_previous_candle,daily_ob_target_swept_liquidity,h4_ob_target_caused_displacement,h4_ob_target_caused_imbalance,h4_ob_target_has_inducement,h4_ob_target_flip_zone,h4_ob_target_swept_liquidity_swing,h4_ob_target_swept_liquidity_internal,h4_ob_target_swept_liquidity_fractal,h4_ob_target_swept_liquidity_fvg,h4_ob_target_swept_liquidity_previous_candle,h4_ob_target_swept_liquidity,h4_ob_target_within_daily_ob,h1_ob_target_caused_displacement,h1_ob_target_caused_imbalance,h1_ob_target_has_inducement,h1_ob_target_flip_zone,h1_ob_target_swept_liquidity_swing,h1_ob_target_swept_liquidity_internal,h1_ob_target_swept_liquidity_fractal,h1_ob_target_swept_liquidity_fvg,h1_ob_target_swept_liquidity_previous_candle,h1_ob_target_swept_liquidity,h1_ob_target_within_h4_ob
0.5695644988397013,0.6684043936841614,2.604705111970549,1.429378091767458,1.745892911438654,0.30030141227568485,0.35241449178018025,0.17152207804372066,0.35241449178018025,0.4304515135855118,0.6170084387680395,0.753635910433557,0.6170084387680398,0.9971953776123033,0.884418805592946,0.972189720620596,1.187466879183956,1.3388865947915498,1.0,1.0,1.0,0.921999212736,0.8854880439116544,0.959631833664,1.0996724208955753,0.8867276610239931,1.49160388270497,2.0542167860177267,0.9604,1.0,0.9604,0.94043919699072,0.8317487674287896,0.7079042571092351,1.2571280162263652,1.6818055966875811,0.9580896765294682,9.75222545023606,166.98003724947517,0.98,0.8858423808639999,0.7988115162386094,0.3990279757851175,0.39982699029836755,0.23400897246215727,23.387829793301876,41.169082766579116,1.4466451477318432,1.697690033026398,2.63617025698582,1.0,1.02,1.019592,0.7229295107043675,0.8653514176329126,0.8819524604541334,2.41552435518645,0.579449282836983,0.7366479864781622,7.498209632756162,0.98,0.921999212736,0.8317487674287896,0.7972151707934213,0.5993742747828649,0.5848074502202443,3.9907617874662438,3.6494200091521645,1.3824216336841537,2.7289787548676925,26.68846713880512,1.0,0.9592479809305344,0.9003116149052822,0.3985493337220658,0.46864850336233005,0.33744707065378776,5.887510497728115,2.3254326745118186
