daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
3.3681339867841698,2.084011959344683,0.7365016244608124,1.1436384963421315,0.7076192078152902,0.2709076739244584,0.4557058001479893,0.4743060368887232,0.29347391081945645,0.45570580014798945,0.34440217363092,0.2709076739244581
