daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.4752848732337192,1.2571280162263656,0.9128233411506462,1.0712309723051487,0.9500814367078156,0.7180292895598394,0.7473366075010572,0.9888602708591554,0.6898712782045511,0.7473366075010573,0.8426331572866981,0.587856980814742
