daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone,daily_mitigation_ob_caused_displacement,daily_mitigation_ob_caused_imbalance,daily_mitigation_ob_has_inducement,daily_mitigation_ob_flip_zone,daily_mitigation_ob_swept_liquidity_swing,daily_mitigation_ob_swept_liquidity_internal,daily_mitigation_ob_swept_liquidity_fractal,daily_mitigation_ob_swept_liquidity_fvg,daily_mitigation_ob_swept_liquidity_previous_candle,daily_mitigation_ob_swept_liquidity_old_points,daily_mitigation_ob_swept_liquidity_equals,daily_mitigation_ob_swept_liquidity_lrlq,daily_mitigation_ob_swept_liquidity,h4_mitigation_ob_caused_displacement,h4_mitigation_ob_caused_imbalance,h4_mitigation_ob_has_inducement,h4_mitigation_ob_flip_zone,h4_mitigation_ob_swept_liquidity_swing,h4_mitigation_ob_swept_liquidity_internal,h4_mitigation_ob_swept_liquidity_fractal,h4_mitigation_ob_swept_liquidity_fvg,h4_mitigation_ob_swept_liquidity_previous_candle,h4_mitigation_ob_swept_liquidity_old_points,h4_mitigation_ob_swept_liquidity_equals,h4_mitigation_ob_swept_liquidity_lrlq,h4_mitigation_ob_swept_liquidity,h4_mitigation_ob_within_daily_ob,h1_mitigation_ob_caused_displacement,h1_mitigation_ob_caused_imbalance,h1_mitigation_ob_has_inducement,h1_mitigation_ob_flip_zone,h1_mitigation_ob_swept_liquidity_swing,h1_mitigation_ob_swept_liquidity_internal,h1_mitigation_ob_swept_liquidity_fractal,h1_mitigation_ob_swept_liquidity_fvg,h1_mitigation_ob_swept_liquidity_previous_candle,h1_mitigation_ob_swept_liquidity_old_points,h1_mitigation_ob_swept_liquidity_equals,h1_mitigation_ob_swept_liquidity_lrlq,h1_mitigation_ob_swept_liquidity_asian,h1_mitigation_ob_swept_liquidity_london,h1_mitigation_ob_swept_liquidity_ny,h1_mitigation_ob_swept_liquidity_previous_day,h1_mitigation_ob_swept_liquidity_previous_week,h1_mitigation_ob_swept_liquidity,h1_mitigation_ob_within_h4_ob,daily_ob_target_caused_displacement,daily_ob_target_caused_imbalance,daily_ob_target_has_inducement,daily_ob_target_flip_zone,daily_ob_target_swept_liquidity_swing,daily_ob_target_swept_liquidity_internal,daily_ob_target_swept_liquidity_fractal,daily_ob_target_swept_liquidity_fvg,daily_ob_target_swept_liquidity_previous_candle,daily_ob_target_swept_liquidity_old_points,daily_ob_target_swept_liquidity_equals,daily_ob_target_swept_liquidity_lrlq,daily_ob_target_swept_liquidity,h4_ob_target_caused_displacement,h4_ob_target_caused_imbalance,h4_ob_target_has_inducement,h4_ob_target_flip_zone,h4_ob_target_swept_liquidity_swing,h4_ob_target_swept_liquidity_internal,h4_ob_target_swept_liquidity_fractal,h4_ob_target_swept_liquidity_fvg,h4_ob_target_swept_liquidity_previous_candle,h4_ob_target_swept_liquidity_old_points,h4_ob_target_swept_liquidity_equals,h4_ob_target_swept_liquidity_lrlq,h4_ob_target_swept_liquidity,h4_ob_target_within_daily_ob,h1_ob_target_caused_displacement,h1_ob_target_caused_imbalance,h1_ob_target_has_inducement,h1_ob_target_flip_zone,h1_ob_target_swept_liquidity_swing,h1_ob_target_swept_liquidity_internal,h1_ob_target_swept_liquidity_fractal,h1_ob_target_swept_liquidity_fvg,h1_ob_target_swept_liquidity_previous_candle,h1_ob_target_swept_liquidity_old_points,h1_ob_target_swept_liquidity_equals,h1_ob_target_swept_liquidity_lrlq,h1_ob_target_swept_liquidity_asian,h1_ob_target_swept_liquidity_london,h1_ob_target_swept_liquidity_ny,h1_ob_target_swept_liquidity_previous_day,h1_ob_target_swept_liquidity_previous_week,h1_ob_target_swept_liquidity,h1_ob_target_within_h4_ob,daily_swept_liquidity_swing,daily_swept_liquidity_internal,daily_swept_liquidity_fractal,daily_swept_liquidity_old_points,daily_swept_liquidity_equals,daily_swept_liquidity_fvg,daily_swept_liquidity_lrlq,daily_swept_liquidity_previous_week,daily_swept_liquidity,h4_swept_liquidity_swing,h4_swept_liquidity_internal,h4_swept_liquidity_fractal,h4_swept_liquidity_old_points,h4_swept_liquidity_equals,h4_swept_liquidity_fvg,h4_swept_liquidity_lrlq,h4_swept_liquidity_previous_day,h4_swept_liquidity,daily_liquidity_target_old_points,daily_liquidity_target_equals,daily_liquidity_target_fvg,daily_liquidity_target_lrlq,h4_liquidity_target_old_points,h4_liquidity_target_equals,h4_liquidity_target_fvg,h4_liquidity_target_lrlq,h1_liquidity_target_old_points,h1_liquidity_target_equals,h1_liquidity_target_fvg,h1_liquidity_target_lrlq,h1_liquidity_target_asian,h1_liquidity_target_london,h1_liquidity_target_ny,h1_liquidity_target_previous_day,h1_liquidity_target_previous_week,h1_mitigation_leg_swept_liquidity_old_points,h1_mitigation_leg_swept_liquidity_equals,h1_mitigation_leg_swept_liquidity_lrlq,h1_mitigation_leg_swept_liquidity_asian,h1_mitigation_leg_swept_liquidity_london,h1_mitigation_leg_swept_liquidity_ny,h1_mitigation_leg_swept_liquidity_previous_day,h1_mitigation_leg_swept_liquidity_previous_week,h1_mitigation_leg_swept_liquidity,entry_lc1_h1_ob_is_fractal,entry_lc1_wicked_the_lid,entry_lc1_lid_with_fvg,entry_lc1_no_imbalance_while_mitigation,entry_lc1_no_other_lids,entry_lc1_m15_target_liquidity,entry_lc1_m15_target_liquidity_lrlq,entry_lc1_m15_target_liquidity_equals,entry_lc2a_fake_break_with_body_close,entry_lc2a_wicked_the_pbid,entry_lc2a_h1_ob_is_fractal,entry_lc2a_lid_with_fvg,entry_lc2a_no_other_lids,entry_lc2a_m15_target_liquidity,entry_lc2a_m15_target_liquidity_lrlq,entry_lc2a_m15_target_liquidity_equals,entry_lc2b_equals_formed_with_less_angle,entry_lc2b_h1_ob_is_fractal,entry_lc2b_lid_with_fvg,entry_lc2b_wicked_the_pbid,entry_lc2b_no_other_lids,entry_lc2b_m15_target_liquidity,entry_lc2b_m15_target_liquidity_lrlq,entry_lc2b_m15_target_liquidity_equals,entry_ce_h1_ob_is_internal,entry_ce_has_imbalance,entry_ce_has_inducements,entry_ce_no_other_lids,entry_ce_m15_target_liquidity,entry_ce_m15_target_liquidity_lrlq,entry_ce_m15_target_liquidity_equals
0.7160212185197421,0.6879419550483796,0.7756648019033107,0.7756648019033108,0.7160212185197422,0.7160212185197421,0.7160212185197421,0.6879419550483798,1.253612278916226,1.2536122789162256,0.8402766138069598,0.9860947824570978,0.6609638391641293,0.8402766138069601,0.7452465743776905,1.0404,1.0404,1.0404,1.0,1.0,1.0,0.98,0.9603999999999999,0.9603999999999999,1.0,1.0,1.0,1.0,1.017554446694792,0.9776503507459765,1.102315333549835,1.0,1.0,0.98,0.98,0.98,0.9603999999999999,1.0,1.0,1.0,1.0387363585176845,1.102315333549835,1.0682351225201632,1.7264579533258044,1.7264579533258042,1.0,1.0,0.9796079999999999,0.8851338486940896,0.8334142630252978,0.752135862936824,0.98,0.9792161567999998,0.99920016,0.9588642817381622,0.8847797951546119,0.8670841992515198,0.9396869961033989,0.98,1.2155853287105682,0.9102705008379445,0.9031978047898874,0.9400630213119238,0.9784329405491451,1.0,1.0,1.0,1.0,1.02,1.061208,1.02,0.98,0.9996,1.03998384,1.078110216564289,1.1679153158199573,1.0781102165642895,1.0,1.0,1.02,1.02,1.019592,0.9216304130509054,1.0,0.9992001599999999,1.02,1.1257119542962943,1.0781102165642893,0.9948124617142907,1.0354170519883434,1.2646949759904742,1.0,1.0,1.02,0.9223681599999999,1.0,0.9988004799360001,0.979608,1.02,0.9996,0.94043919699072,0.979608,0.979608,0.9996,1.0,1.0595110856880383,1.1674481496936286,0.98,0.9996,0.9411919999999999,1.0,1.0,0.7997708574286977,0.98,0.9996,1.3640261849268296,1.0,1.0,0.9996,1.0,0.98,0.768407294392278,1.0,0.8677782830334211,1.3105349619885223,1.06035920339328,0.921261760885685,0.8840721128832555,1.0167405659461473,0.8307510680940512,0.883718484038102,0.7367983084198164,0.9756966136594745,0.7671785801955604,0.7988115162386092,0.6534710193461261,0.7362089876608096,0.6029820545494303,0.6940237814796422,0.6670739921949655,0.5663877497855921,0.883364996644487,0.9996,1.0,0.9603999999999999,0.9223681599999999,0.959631833664,0.99920016,0.9996,1.0,1.598174075502252,0.9205248988788584,0.9205248988788584,1.0802690268788382,0.9972033577608959,0.9972033577608959,0.9580973437310566,0.9596318336640001,0.9035592284812798,0.8154399680674409,1.036660547114164,1.2165583807658398,1.3178960218125562,0.8154399680674406,0.8154399680674406,0.8504227173727527,0.8507630225817854,1.0607835168000002,1.0607835168000002,1.1040808032,0.9039207967999998,0.9792161567999998,0.9408155232,0.9223681599999999,0.9223681599999999,1.1431840904062667,1.1431840904062667,0.9359350066536107,0.8639676858805528,0.8992316730593511,0.9021144009012813,1.0404
