daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.4913303922020607,1.6329088938076568,0.44453702151614993,0.6002124735764787,0.4913303922020601,0.4022001623241355,0.36389538495993223,0.1478377362122849,0.1478377362122849,0.6002124735764783,1.0942062204015175,0.4445370215161495,0.2206216248824164,0.4913303922020602,0.1478377362122849
