daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
2.017410785625119,1.1066242315964812,0.8196021600820929,1.3518595183768647,0.905876071669682,0.4969064401142648,0.7415448115028459,0.27257151165492627,0.27257151165492627,1.0012314476349111,0.819602160082093,0.6709214961216221,0.7415448115028456,0.8196021600820931,0.27257151165492627
