daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
1.0460431254979485,0.9464199706886203,0.8562847353849421,1.0460431254979479,0.7747338082054237,0.6341925278053466,0.5737932394429328,0.7009496359953832,0.7009496359953832,0.5737932394429329,0.6341925278053464,0.6341925278053467,0.8562847353849422,0.6341925278053471,0.7009496359953832
