daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.45466528526131184,0.3046695288513499,0.7499292016195673,0.3367400055725451,0.8288691175795228,0.33674000557254485,0.5025247889730291,0.20415792632409735,0.20415792632409735,0.2756533832464595,0.3721863219486021,0.7499292016195674,1.3671445253100325,0.6785073728938941,0.20415792632409735
