daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.6077717293054005,1.2246171899565015,0.40726559167635445,0.4501356539580757,0.40726559167635473,0.36847839246908215,0.40726559167635457,0.14969964895754082,0.14969964895754082,0.14969964895754098,0.8206114572236941,0.4975183543747156,0.45013565395807603,0.2469160102270314,0.14969964895754082
