daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
1.518638174727715,1.5186381747277145,1.3740059676107896,1.3740059676107899,0.7536929558176825,0.41342838753237926,0.6819126743112364,0.3061986081508032,0.3061986081508032,0.30619860815080313,0.41342838753237926,0.5582096948443452,0.5050468667639313,0.6169686100911186,0.3061986081508032
