daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.271544339022114,0.738750335544023,0.2456829734009603,0.6047366692321821,0.40523180912792073,0.33172036983033837,0.3001279536560204,0.181960858930697,0.181960858930697,0.6683931607303064,0.738750335544023,0.7387503355440229,0.24568297340096007,0.20111463355498085,0.181960858930697
