daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.4276288712601721,0.5773831428401308,0.779580884362509,0.42762887126017207,0.5773831428401305,0.25926181073838284,0.35005447284562835,0.21223018974275798,0.21223018974275798,0.192017790719638,0.6381603157706709,0.4726424366559799,0.3869023120925368,0.35005447284562835,0.21223018974275798
