daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
1.010020644461047,1.665937559065291,0.8267969447855741,0.7480543786155185,0.748054378615519,0.41033541994833406,0.5012684770005963,0.15082803354015129,0.15082803354015129,0.45352862204815847,0.4535286220481585,0.3712558561437306,0.5012684770005964,0.5540335798427646,0.15082803354015129
