daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.685335066298565,0.6853350662985649,0.8372098732345343,0.4155033071725716,1.526259935279516,0.415503307172572,0.6200650599844155,0.30773536161285714,0.30773536161285714,0.9253372283118549,0.34012855757210564,0.459240497401264,1.0227411470815237,0.5075816023908707,0.30773536161285714
