daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
1.0201842942138195,3.0676179111411526,1.522444285441317,1.3774495915897627,1.1275721146573796,0.5063126483848939,0.6836217286328184,0.2512805768217367,0.2512805768217367,0.41446454890464063,0.45809239615776093,0.33927823617817526,0.5063126483848936,0.4144645489046409,0.2512805768217367
