daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.6216191077538002,0.7593740346798501,0.7593740346798503,0.6216191077538002,0.6216191077538002,0.7593740346798497,0.9276563692349415,0.37687374800233275,0.37687374800233275,0.6870526980436737,0.8393081435935186,0.4603914760914928,0.5624172879677236,0.6870526980436736,0.37687374800233275
