daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.6032248275591019,1.0996978364724015,0.7369034597051627,0.6667221778284808,0.6032248275591017,0.2708654781745587,0.44676806956353265,0.22172888349436662,0.22172888349436662,0.3657217077379486,0.9002061654569997,1.3433981880452337,0.9949647091893159,0.8144722449372854,0.22172888349436662
