daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
2.789393357444546,1.0253044081017781,0.9276563692349419,1.3843627530879963,0.6870526980436739,0.30850662818331553,0.37687374800233314,0.15311038294327062,0.15311038294327062,0.4165446688446839,0.3085066281833156,0.2791250445468094,0.5088537367327025,0.30850662818331553,0.15311038294327062
