daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.8856964976583757,1.0819727298264379,1.4608761409713722,0.8856964976583761,2.1800987774207807,0.5935019527426186,0.5935019527426186,0.5369779572433215,0.5369779572433215,0.9789277079382052,1.460876140971372,0.8013444502623405,0.9789277079382056,0.48583719941062425,0.5369779572433215
