daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,h1_internal_structure,h1_fractal_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone,h1_internal_zone
0.5817352588349023,1.2955403307969193,0.5817352588349028,1.1721555373876895,0.5263319008506263,0.43085219094575106,0.2138299080837015,0.15836943521715877,0.15836943521715877,0.3191032477806827,0.9595196122379945,1.4319129971965947,0.4308521909457505,0.1934651549328727,0.15836943521715877
