daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.1205430453848568,0.8814221662920033,0.7510823973540931,0.6400165427973638,0.8468565911432977,0.7216281856931485,0.5676346672363354,0.5034387299431405,0.5453744842074599,0.54537448420746,0.781738821735893,0.4836960346512536
