daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.1831956756454622,1.0082313318047211,0.4714681552135783,0.4181480500917613,0.6492995960537513,0.29171798918052766,0.3423415365286838,0.4352153174424458,0.5107408045441564,0.40175008734306616,0.6758016203824759,0.2917179891805279
