daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
0.8352468182909185,1.197241313073636,0.4583564940985966,0.44038172962414146,0.6064877892439522,0.19785515564553421,0.3197691218623075,0.49653696007932097,0.4770649224291524,0.29518095409127365,0.5598528189060854,0.2836052304014195
