date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,exit_price,sl_size,probability,result,realised_r,exit_reason,max_r_reached,terminal_r,terminal_reason,be_moved,checkpoints,bars_held,trade_duration,sl_excursion_pips,taken,applied_threshold,applied_max_sl_pips,applied_tp_multiple
2020-01-02,Thursday,ny,2020-01-02 14:00:00+00:00,2020-01-03 01:00:00+00:00,bearish,108.673,108.864,108.1955,108.1955,0.1910000000000025,62.5,win,2.5,tp,4.366492146596818,3.240837696335035,friday_close,True,1,11,0 days 11:00:00,0.0,True,,,2.5
2020-01-03,Friday,london,2020-01-03 07:00:00+00:00,2020-01-03 19:00:00+00:00,bearish,107.947,108.63,106.23950000000002,108.054,0.6829999999999927,62.5,loss,-0.15666178623718954,friday_close,0.15812591508053475,-0.15666178623718954,friday_close,False,0,12,0 days 12:00:00,0.0,True,,,2.5
2020-01-22,Wednesday,ny,2020-01-22 14:00:00+00:00,2020-01-22 19:00:00+00:00,bearish,109.885,110.005,109.58500000000004,109.885,0.11999999999999034,37.5,breakeven,0.0,be_stop,0.4500000000000533,0.0,be_stop,True,1,5,0 days 05:00:00,2.7000000000001023,True,,,2.5
2020-01-23,Thursday,ny,2020-01-23 14:00:00+00:00,2020-01-23 19:00:00+00:00,bearish,109.382,109.651,108.70950000000002,109.471,0.26899999999999125,50.0,loss,-0.33085501858736627,cut_19h,0.4312267657992693,-0.33085501858736627,cut_19h,False,1,5,0 days 05:00:00,0.0,True,,,2.5
2020-01-24,Friday,ny,2020-01-24 14:00:00+00:00,2020-01-24 19:00:00+00:00,bearish,109.459,109.653,108.97399999999999,109.257,0.19400000000000261,50.0,win,1.0412371134020384,friday_close,1.2216494845361123,1.0412371134020384,friday_close,False,0,5,0 days 05:00:00,0.0,True,,,2.5
2020-01-28,Tuesday,london,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,bearish,108.917,109.047,108.59200000000001,109.047,0.12999999999999545,37.5,loss,-1.0,sl,1.2384615384615922,-1.0,sl,False,0,4,0 days 04:00:00,4.5000000000001705,True,,,2.5
2020-02-07,Friday,london,2020-02-07 09:00:00+00:00,2020-02-07 13:00:00+00:00,bearish,109.783,109.993,109.25800000000001,109.993,0.20999999999999375,12.5,loss,-1.0,sl,0.5333333333333243,-1.0,sl,False,0,4,0 days 04:00:00,1.2000000000000455,True,,,2.5
2020-02-07,Friday,ny,2020-02-07 14:00:00+00:00,2020-02-07 19:00:00+00:00,bearish,109.579,109.993,108.54399999999998,109.747,0.4140000000000015,12.5,loss,-0.40579710144928927,friday_close,0.11352657004830163,-0.40579710144928927,friday_close,False,0,5,0 days 05:00:00,0.0,True,,,2.5
2020-02-10,Monday,london,2020-02-10 09:00:00+00:00,2020-02-10 20:00:00+00:00,bearish,109.725,109.851,109.40999999999998,109.725,0.12600000000000477,25.0,breakeven,0.0,be_stop,0.6746031746030994,0.0,be_stop,True,1,11,0 days 11:00:00,3.100000000000591,True,,,2.5
2020-02-14,Friday,ny,2020-02-14 14:00:00+00:00,2020-02-14 19:00:00+00:00,bearish,109.727,109.838,109.44950000000003,109.726,0.11099999999999,25.0,win,0.009009009009052838,friday_close,0.18018018018028858,0.009009009009052838,friday_close,False,0,5,0 days 05:00:00,0.0,True,,,2.5
