date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,exit_price,sl_size,probability,result,realised_r,exit_reason,max_r_reached,terminal_r,terminal_reason,be_moved,checkpoints,bars_held,trade_duration,sl_excursion_pips,taken,applied_threshold,applied_max_sl_pips,applied_tp_multiple
2022-01-07,Friday,ny,2022-01-07 13:00:00+00:00,2022-01-07 14:00:00+00:00,bearish,0.71386,0.716,0.7063700000000004,0.716,0.0021399999999999197,69.51610812459137,loss,-1.0,sl,0.03271028037383977,-1.0,sl,False,0,1,0 days 01:00:00,12.199999999999989,False,80,87.1,3.5
2022-02-14,Monday,london,2022-02-14 08:00:00+00:00,2022-02-14 19:00:00+00:00,bearish,0.70895,0.71499,0.6878099999999998,0.71176,0.006040000000000045,23.801858505449562,loss,-0.46523178807946325,cut_19h,0.06291390728475714,-0.46523178807946325,cut_19h,False,1,11,0 days 11:00:00,0.0,False,80,87.1,3.5
2022-02-24,Thursday,ny,2022-02-24 12:00:00+00:00,2022-02-24 19:00:00+00:00,bearish,0.71635,0.72835,0.67435,0.71635,0.01200000000000001,-0.4069873861564351,breakeven,0.0,be_stop,0.5774999999999988,0.0,be_stop,True,1,7,0 days 07:00:00,7.499999999999174,False,80,87.1,3.5
2022-04-08,Friday,london,2022-04-08 07:00:00+00:00,2022-04-08 18:00:00+00:00,bearish,0.74606,0.74922,0.7349999999999998,0.7456,0.0031600000000000517,-0.183046705007994,win,0.14556962025313208,friday_close,1.0981012658227582,0.14556962025313208,friday_close,False,0,11,0 days 11:00:00,0.0,False,80,87.1,3.5
2022-04-21,Thursday,ny,2022-04-21 13:00:00+00:00,2022-04-22 13:00:00+00:00,bearish,0.7418,0.74577,0.7279049999999999,0.7279049999999999,0.003970000000000029,24.03151696618668,win,3.5,tp,4.559193954659918,4.478589420654884,friday_close,True,1,24,1 days 00:00:00,0.0,False,80,87.1,3.5
2022-04-22,Friday,london,2022-04-22 06:00:00+00:00,2022-04-22 18:00:00+00:00,bearish,0.73106,0.74577,0.679575,0.72402,0.01471,58.19141917792402,win,0.4785859959211452,friday_close,0.5003399048266508,0.4785859959211452,friday_close,False,0,12,0 days 12:00:00,0.0,False,80,87.1,3.5
2022-04-22,Friday,ny,2022-04-22 13:00:00+00:00,2022-04-22 18:00:00+00:00,bearish,0.7273,0.73132,0.7132299999999998,0.72402,0.0040200000000000236,58.19141917792402,win,0.815920398009933,friday_close,0.8955223880596804,0.815920398009933,friday_close,False,0,5,0 days 05:00:00,0.0,False,80,87.1,3.5
2022-04-25,Monday,ny,2022-04-25 13:00:00+00:00,2022-04-25 18:00:00+00:00,bearish,0.71433,0.72023,0.69368,0.71644,0.005900000000000016,48.40696220637889,loss,-0.35762711864405755,cut_19h,0.14745762711865,-0.35762711864405755,cut_19h,False,1,5,0 days 05:00:00,0.0,False,80,87.1,3.5
2022-04-26,Tuesday,ny,2022-04-26 13:00:00+00:00,2022-04-27 04:00:00+00:00,bearish,0.71771,0.72167,0.7038499999999996,0.71771,0.003960000000000075,48.40696220637889,breakeven,0.0,be_stop,1.492424242424207,0.0,be_stop,True,1,15,0 days 15:00:00,5.9000000000009045,False,80,87.1,3.5
2022-04-27,Wednesday,ny,2022-04-27 12:00:00+00:00,2022-04-27 18:00:00+00:00,bearish,0.71237,0.71901,0.6891299999999996,0.71426,0.00664000000000009,77.26895286549652,loss,-0.2846385542168724,cut_19h,0.34337349397589123,-0.2846385542168724,cut_19h,False,1,6,0 days 06:00:00,0.0,False,80,87.1,3.5
2022-05-06,Friday,london,2022-05-06 06:00:00+00:00,2022-05-06 12:00:00+00:00,bearish,0.7066,0.71321,0.683465,0.71321,0.006610000000000005,23.370905863911805,loss,-1.0,sl,0.042360060514380904,-1.0,sl,False,0,6,0 days 06:00:00,2.60000000000038,False,80,87.1,3.5
2022-05-31,Tuesday,ny,2022-05-31 12:00:00+00:00,2022-05-31 18:00:00+00:00,bearish,0.71492,0.7198,0.69784,0.71907,0.0048799999999999955,25.56911744313802,loss,-0.8504098360655719,cut_19h,0.0,-0.8504098360655719,cut_19h,False,1,6,0 days 06:00:00,0.0,False,80,87.1,3.5
2022-06-02,Thursday,london,2022-06-02 06:00:00+00:00,2022-06-02 15:00:00+00:00,bullish,0.71799,0.71579,0.72569,0.72569,0.0021999999999999797,45.41405986172277,win,3.5,tp,4.6681818181818615,1.254545454545459,friday_close,True,1,9,0 days 09:00:00,0.0,False,80,87.1,3.5
2022-06-08,Wednesday,london,2022-06-08 08:00:00+00:00,2022-06-08 13:00:00+00:00,bearish,0.718,0.72079,0.7082349999999997,0.72079,0.00279000000000007,0.7447393711121169,loss,-1.0,sl,0.17921146953402592,-1.0,sl,False,0,5,0 days 05:00:00,16.499999999999293,False,80,87.1,3.5
2022-06-09,Thursday,ny,2022-06-09 12:00:00+00:00,2022-06-10 18:00:00+00:00,bearish,0.71571,0.71938,0.7028649999999997,0.70444,0.003670000000000062,0.7447393711121169,win,3.0708446866484502,friday_close,3.275204359672947,3.0708446866484502,friday_close,True,1,30,1 days 06:00:00,0.0,False,80,87.1,3.5
2022-06-10,Friday,ny,2022-06-10 12:00:00+00:00,2022-06-10 18:00:00+00:00,bearish,0.70715,0.71375,0.6840499999999998,0.70444,0.00660000000000005,88.96787901527057,win,0.410606060606056,friday_close,0.5242424242424063,0.410606060606056,friday_close,False,0,6,0 days 06:00:00,0.0,True,80,87.1,3.5
2022-06-13,Monday,london,2022-06-13 07:00:00+00:00,2022-06-15 18:00:00+00:00,bearish,0.6998,0.7063,0.6770499999999997,0.6998,0.006500000000000061,100.0,breakeven,0.0,be_stop,2.276923076923044,0.0,be_stop,True,3,59,2 days 11:00:00,5.7000000000007045,True,80,87.1,3.5
2022-06-21,Tuesday,ny,2022-06-21 11:00:00+00:00,2022-06-21 14:00:00+00:00,bearish,0.69459,0.69867,0.6803100000000002,0.69867,0.0040799999999999725,100.0,loss,-1.0,sl,0.05637254901962378,-1.0,sl,False,0,3,0 days 03:00:00,2.9999999999996696,True,80,87.1,3.5
2022-06-23,Thursday,london,2022-06-23 07:00:00+00:00,2022-06-23 18:00:00+00:00,bearish,0.68778,0.69272,0.6704899999999998,0.68798,0.0049400000000000555,100.0,loss,-0.04048582995953173,cut_19h,0.10728744939269504,-0.04048582995953173,cut_19h,False,1,11,0 days 11:00:00,0.0,True,80,87.1,3.5
2022-06-29,Wednesday,london,2022-06-29 06:00:00+00:00,2022-06-29 18:00:00+00:00,bearish,0.68813,0.69195,0.6747600000000002,0.68859,0.0038199999999999346,81.18344722350301,loss,-0.1204188481675455,cut_19h,0.5287958115183393,-0.1204188481675455,cut_19h,False,1,12,0 days 12:00:00,0.0,True,80,87.1,3.5
2022-07-01,Friday,london,2022-07-01 07:00:00+00:00,2022-07-01 18:00:00+00:00,bearish,0.67982,0.69027,0.6432449999999997,0.68059,0.01045000000000007,100.0,loss,-0.07368421052631993,friday_close,0.3330143540669765,-0.07368421052631993,friday_close,False,0,11,0 days 11:00:00,0.0,False,80,87.1,3.5
2022-07-01,Friday,ny,2022-07-01 11:00:00+00:00,2022-07-01 18:00:00+00:00,bearish,0.67826,0.68368,0.65929,0.68059,0.00541999999999998,100.0,loss,-0.4298892988930005,friday_close,0.35424354243541123,-0.4298892988930005,friday_close,False,0,7,0 days 07:00:00,0.0,True,80,87.1,3.5
2022-07-05,Tuesday,london,2022-07-05 07:00:00+00:00,2022-07-06 01:00:00+00:00,bearish,0.68163,0.68943,0.6543299999999999,0.68163,0.007800000000000029,63.84007260848512,breakeven,0.0,be_stop,0.7064102564102415,0.0,be_stop,True,1,18,0 days 18:00:00,0.6000000000006,False,80,87.1,3.5
2022-08-12,Friday,ny,2022-08-12 11:00:00+00:00,2022-08-12 18:00:00+00:00,bearish,0.70854,0.71275,0.6938049999999998,0.7119,0.004210000000000047,15.784660471592888,loss,-0.7980997624703069,friday_close,0.016627078384774986,-0.7980997624703069,friday_close,False,0,7,0 days 07:00:00,0.0,False,80,87.1,3.5
2022-08-15,Monday,ny,2022-08-15 12:00:00+00:00,2022-08-15 18:00:00+00:00,bearish,0.70189,0.71246,0.6648950000000001,0.70258,0.010569999999999968,4.985305728952544,loss,-0.0652790917691552,cut_19h,0.05771050141911081,-0.0652790917691552,cut_19h,False,1,6,0 days 06:00:00,0.0,False,80,87.1,3.5
2022-08-17,Wednesday,london,2022-08-17 07:00:00+00:00,2022-08-19 18:00:00+00:00,bearish,0.69768,0.70258,0.6805299999999999,0.68789,0.0049000000000000155,1.992403384296422,win,1.997959183673456,friday_close,2.414285714285708,1.997959183673456,friday_close,True,2,59,2 days 11:00:00,0.0,False,80,87.1,3.5
2022-08-23,Tuesday,london,2022-08-23 06:00:00+00:00,2022-08-23 13:00:00+00:00,bearish,0.68648,0.6899,0.67451,0.6899,0.0034199999999999786,85.97497667061444,loss,-1.0,sl,0.035087719298248464,-1.0,sl,False,0,7,0 days 07:00:00,18.90000000000058,True,80,87.1,3.5
2022-09-06,Tuesday,london,2022-09-06 06:00:00+00:00,2022-09-09 00:00:00+00:00,bearish,0.67879,0.68317,0.6634599999999998,0.67879,0.0043800000000000505,100.0,breakeven,0.0,be_stop,2.041095890410949,0.0,be_stop,True,3,66,2 days 18:00:00,4.8000000000003595,True,80,87.1,3.5
2022-09-06,Tuesday,ny,2022-09-06 13:00:00+00:00,2022-09-07 17:00:00+00:00,bearish,0.6751,0.68317,0.646855,0.6751,0.008070000000000022,100.0,breakeven,0.0,be_stop,0.6505576208178531,0.0,be_stop,True,1,28,1 days 04:00:00,13.900000000000023,True,80,87.1,3.5
2022-09-13,Tuesday,ny,2022-09-13 12:00:00+00:00,2022-09-16 18:00:00+00:00,bearish,0.67942,0.68986,0.64288,0.66936,0.010440000000000005,30.002987839553086,win,0.9636015325670559,friday_close,1.1954022988505786,0.9636015325670559,friday_close,True,3,78,3 days 06:00:00,0.0,False,80,87.1,3.5
2022-09-16,Friday,london,2022-09-16 07:00:00+00:00,2022-09-16 18:00:00+00:00,bearish,0.66754,0.67236,0.6506700000000003,0.66936,0.0048199999999999354,100.0,loss,-0.37759336099584173,friday_close,0.12033195020747567,-0.37759336099584173,friday_close,False,0,11,0 days 11:00:00,0.0,True,80,87.1,3.5
2022-09-22,Thursday,london,2022-09-22 06:00:00+00:00,2022-09-22 18:00:00+00:00,bearish,0.65788,0.67044,0.61392,0.66471,0.012560000000000016,100.0,loss,-0.543789808917197,cut_19h,0.04140127388534748,-0.543789808917197,cut_19h,False,1,12,0 days 12:00:00,0.0,False,80,87.1,3.5
2022-09-23,Friday,london,2022-09-23 07:00:00+00:00,2022-09-23 18:00:00+00:00,bearish,0.66007,0.66552,0.6409950000000002,0.6528,0.005449999999999955,100.0,win,1.3339449541284512,friday_close,1.4018348623853494,1.3339449541284512,friday_close,False,0,11,0 days 11:00:00,0.0,True,80,87.1,3.5
2022-09-26,Monday,london,2022-09-26 06:00:00+00:00,2022-09-27 00:00:00+00:00,bearish,0.64858,0.65374,0.6305200000000002,0.64858,0.005159999999999942,100.0,breakeven,0.0,be_stop,0.9437984496124215,0.0,be_stop,True,1,18,0 days 18:00:00,7.399999999999629,True,80,87.1,3.5
2022-09-27,Tuesday,ny,2022-09-27 12:00:00+00:00,2022-09-28 14:00:00+00:00,bearish,0.64688,0.64994,0.6361700000000001,0.64688,0.0030599999999999516,100.0,breakeven,0.0,be_stop,3.4705882352941604,0.0,be_stop,True,1,26,1 days 02:00:00,16.5000000000004,True,80,87.1,3.5
2022-10-12,Wednesday,ny,2022-10-12 11:00:00+00:00,2022-10-12 18:00:00+00:00,bearish,0.62546,0.62882,0.6136999999999999,0.62694,0.0033600000000000296,100.0,loss,-0.44047619047619757,cut_19h,0.5833333333333168,-0.44047619047619757,cut_19h,False,1,7,0 days 07:00:00,0.0,True,80,87.1,3.5
2022-10-13,Thursday,ny,2022-10-13 12:00:00+00:00,2022-10-13 17:00:00+00:00,bearish,0.62039,0.62987,0.5872099999999998,0.62987,0.009480000000000044,100.0,loss,-1.0,sl,0.3069620253164509,-1.0,sl,False,0,5,0 days 05:00:00,17.199999999999438,False,80,87.1,3.5
2022-10-31,Monday,ny,2022-10-31 12:00:00+00:00,2022-10-31 19:00:00+00:00,bearish,0.63776,0.64273,0.6203649999999998,0.63922,0.00497000000000003,35.752940005358454,loss,-0.2937625754527179,cut_19h,0.20321931589536202,-0.2937625754527179,cut_19h,False,1,7,0 days 07:00:00,0.0,False,80,87.1,3.5
2022-11-03,Thursday,london,2022-11-03 07:00:00+00:00,2022-11-04 03:00:00+00:00,bearish,0.63227,0.63713,0.6152600000000001,0.63227,0.0048599999999999755,69.51610812459137,breakeven,0.0,be_stop,1.0514403292181016,0.0,be_stop,True,1,20,0 days 20:00:00,10.400000000000409,False,80,87.1,3.5
2022-11-10,Thursday,london,2022-11-10 07:00:00+00:00,2022-11-10 13:00:00+00:00,bearish,0.64003,0.64406,0.6259250000000001,0.64406,0.004029999999999978,45.53739697690357,loss,-1.0,sl,0.3548387096774318,-1.0,sl,False,0,6,0 days 06:00:00,123.90000000000012,False,80,87.1,3.5
2022-11-17,Thursday,london,2022-11-17 09:00:00+00:00,2022-11-18 00:00:00+00:00,bearish,0.6695,0.67478,0.6510199999999997,0.6695,0.005280000000000062,19.17073434415457,breakeven,0.0,be_stop,1.166666666666642,0.0,be_stop,True,1,15,0 days 15:00:00,3.6000000000002697,False,80,87.1,3.5
2022-11-18,Friday,ny,2022-11-18 14:00:00+00:00,2022-11-18 19:00:00+00:00,bearish,0.66736,0.67243,0.6496149999999998,0.6671,0.005070000000000019,10.13863853920268,win,0.05128205128203668,friday_close,0.2504930966469405,0.05128205128203668,friday_close,False,0,5,0 days 05:00:00,0.0,False,80,87.1,3.5
2022-11-21,Monday,london,2022-11-21 07:00:00+00:00,2022-11-22 08:00:00+00:00,bearish,0.66352,0.66578,0.6556099999999998,0.66352,0.0022600000000000398,-1.812442960706212,breakeven,0.0,be_stop,2.265486725663683,0.0,be_stop,True,1,25,1 days 01:00:00,0.5999999999994898,False,80,87.1,3.5
2022-12-02,Friday,ny,2022-12-02 13:00:00+00:00,2022-12-02 19:00:00+00:00,bearish,0.67658,0.68355,0.6521849999999998,0.67981,0.006970000000000032,8.986911781934136,loss,-0.46341463414634887,friday_close,0.19942611190817733,-0.46341463414634887,friday_close,False,0,6,0 days 06:00:00,0.0,False,80,87.1,3.5
2022-12-07,Wednesday,london,2022-12-07 09:00:00+00:00,2022-12-07 13:00:00+00:00,bearish,0.6674,0.67105,0.6546249999999998,0.67105,0.003650000000000042,2.9790864864052486,loss,-1.0,sl,0.1589041095890461,-1.0,sl,False,0,4,0 days 04:00:00,4.499999999999504,False,80,87.1,3.5
2022-12-15,Thursday,london,2022-12-15 08:00:00+00:00,2022-12-16 19:00:00+00:00,bearish,0.67842,0.68693,0.648635,0.66972,0.008510000000000018,-0.045184023017755856,win,1.0223266745005903,friday_close,1.2855464159812031,1.0223266745005903,friday_close,True,1,35,1 days 11:00:00,0.0,False,80,87.1,3.5
2022-12-16,Friday,london,2022-12-16 07:00:00+00:00,2022-12-16 19:00:00+00:00,bearish,0.66931,0.67355,0.6544699999999999,0.66972,0.0042400000000000215,41.90178147865806,loss,-0.09669811320755174,friday_close,0.4316037735849031,-0.09669811320755174,friday_close,False,0,12,0 days 12:00:00,0.0,False,80,87.1,3.5
2022-12-23,Friday,london,2022-12-23 07:00:00+00:00,2022-12-23 14:00:00+00:00,bullish,0.66986,0.6674,0.6784700000000001,0.6674,0.0024600000000000177,22.480277842566124,loss,-1.0,sl,0.4837398373983804,-1.0,sl,False,0,7,0 days 07:00:00,1.9000000000002348,False,80,87.1,3.5
