date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,exit_price,sl_size,probability,result,realised_r,exit_reason,max_r_reached,terminal_r,terminal_reason,be_moved,checkpoints,bars_held,trade_duration,sl_excursion_pips,taken,applied_threshold,applied_max_sl_pips,applied_tp_multiple
2020-01-13,Monday,london,2020-01-13 07:00:00+00:00,2020-01-15 02:00:00+00:00,bearish,1552.638,1563.008,1526.7129999999997,1552.638,10.370000000000118,25.0,breakeven,0.0,be_stop,1.6210221793635249,0.0,be_stop,True,2,41,1 days 19:00:00,18.70000000001255,True,,,2.5
2020-01-21,Tuesday,ny,2020-01-21 14:00:00+00:00,2020-01-21 15:00:00+00:00,bearish,1552.318,1557.798,1538.618,1557.798,5.480000000000018,0.0,loss,-1.0,sl,0.2645985401459928,-1.0,sl,False,0,1,0 days 01:00:00,70.00000000000455,True,,,2.5
2020-01-28,Tuesday,ny,2020-01-28 12:00:00+00:00,2020-01-29 15:00:00+00:00,bearish,1573.995,1582.218,1553.4374999999995,1573.995,8.223000000000184,12.5,breakeven,0.0,be_stop,1.296363857472895,0.0,be_stop,True,1,26,1 days 03:00:00,41.30000000000109,True,,,2.5
2020-02-04,Tuesday,ny,2020-02-04 13:00:00+00:00,2020-02-05 05:00:00+00:00,bearish,1559.865,1571.525,1530.7149999999997,1559.865,11.660000000000082,12.5,breakeven,0.0,be_stop,0.9348198970840492,0.0,be_stop,True,1,15,0 days 16:00:00,80.99999999999454,True,,,2.5
2020-02-05,Wednesday,london,2020-02-05 09:00:00+00:00,2020-02-05 19:00:00+00:00,bearish,1548.665,1562.368,1514.4075,1557.515,13.702999999999975,37.5,loss,-0.64584397577174,cut_19h,0.005838137634089425,-0.64584397577174,cut_19h,False,1,10,0 days 10:00:00,0.0,True,,,2.5
2020-02-26,Wednesday,ny,2020-02-26 13:00:00+00:00,2020-02-26 19:00:00+00:00,bearish,1632.078,1654.895,1575.0355,1646.108,22.817000000000007,12.5,loss,-0.6148924047859039,cut_19h,0.31963010036375905,-0.6148924047859039,cut_19h,False,1,6,0 days 06:00:00,0.0,True,,,2.5
2020-02-28,Friday,ny,2020-02-28 12:00:00+00:00,2020-02-28 18:00:00+00:00,bearish,1619.725,1641.278,1565.8424999999997,1565.8424999999997,21.55300000000011,12.5,win,2.5,tp,2.638936574954747,2.120679255788041,friday_close,False,0,6,0 days 06:00:00,0.0,True,,,2.5
2020-03-02,Monday,ny,2020-03-02 13:00:00+00:00,2020-03-02 19:00:00+00:00,bearish,1595.648,1610.958,1557.3729999999996,1595.648,15.310000000000173,25.0,breakeven,0.0,be_stop,0.3448726322664868,0.0,be_stop,True,1,6,0 days 06:00:00,169.70000000001164,True,,,2.5
2020-03-10,Tuesday,ny,2020-03-10 13:00:00+00:00,2020-03-10 19:00:00+00:00,bearish,1653.575,1667.418,1618.9675000000004,1653.855,13.842999999999847,0.0,loss,-0.02022682944448283,cut_19h,0.26439355631005723,-0.02022682944448283,cut_19h,False,1,6,0 days 06:00:00,0.0,True,,,2.5
2020-03-11,Wednesday,ny,2020-03-11 14:00:00+00:00,2020-03-12 12:00:00+00:00,bearish,1653.005,1671.158,1607.6225000000006,1607.6225000000006,18.152999999999793,37.5,win,2.5,tp,8.186360381204313,7.747865366606168,friday_close,True,2,21,0 days 22:00:00,0.0,True,,,2.5
2020-03-12,Thursday,ny,2020-03-12 12:00:00+00:00,2020-03-13 15:00:00+00:00,bearish,1610.185,1645.448,1522.0274999999997,1522.0274999999997,35.26300000000015,37.5,win,2.5,tp,2.9999432833281228,2.7742109293026567,friday_close,True,1,26,1 days 03:00:00,0.0,True,,,2.5
2020-03-13,Friday,ny,2020-03-13 13:00:00+00:00,2020-03-13 15:00:00+00:00,bearish,1574.718,1594.208,1525.993,1525.993,19.49000000000001,50.0,win,2.5,tp,3.608004104669068,3.1995895330938993,friday_close,False,0,2,0 days 02:00:00,0.0,True,,,2.5
2020-03-31,Tuesday,london,2020-03-31 08:00:00+00:00,2020-03-31 17:00:00+00:00,bearish,1610.238,1619.448,1587.213,1587.213,9.210000000000036,0.0,win,2.5,tp,4.64386536373505,0.0,be_stop,True,2,9,0 days 09:00:00,22.00000000000273,True,,,2.5
2020-04-16,Thursday,london,2020-04-16 06:00:00+00:00,2020-04-16 16:00:00+00:00,bullish,1721.585,1713.228,1742.4775,1713.228,8.356999999999971,50.0,loss,-1.0,sl,2.041761397630721,-1.0,sl,False,0,10,0 days 10:00:00,573.0000000000018,True,,,2.5
