date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,exit_price,sl_size,probability,result,realised_r,exit_reason,max_r_reached,terminal_r,terminal_reason,be_moved,checkpoints,bars_held,trade_duration,sl_excursion_pips,taken,applied_threshold,applied_max_sl_pips,applied_tp_multiple
2023-01-05,Thursday,ny,2023-01-05 13:00:00+00:00,2023-01-05 19:00:00+00:00,bearish,1834.735,1851.048,1769.4829999999995,1835.795,16.313000000000102,22.439224504258622,loss,-0.06497885122296121,cut_19h,0.5970698216146599,-0.06497885122296121,cut_19h,False,1,6,0 days 06:00:00,0.0,False,40,1179.0,4.0
2023-01-06,Friday,london,2023-01-06 09:00:00+00:00,2023-01-06 13:00:00+00:00,bearish,1835.415,1840.495,1815.0950000000003,1840.495,5.079999999999927,22.439224504258622,loss,-1.0,sl,0.2814960629921425,-1.0,sl,False,0,4,0 days 04:00:00,1198.0000000000018,False,40,1179.0,4.0
2023-01-17,Tuesday,london,2023-01-17 09:00:00+00:00,2023-01-17 12:00:00+00:00,bearish,1906.485,1913.155,1879.8049999999996,1913.155,6.670000000000073,22.439224504258622,loss,-1.0,sl,0.34632683658169716,-1.0,sl,False,0,3,0 days 03:00:00,63.000000000010914,False,40,1179.0,4.0
2023-01-23,Monday,ny,2023-01-23 14:00:00+00:00,2023-01-23 18:00:00+00:00,bearish,1916.485,1929.335,1865.0849999999994,1929.335,12.850000000000136,13.80236150701383,loss,-1.0,sl,0.40754863813227993,-1.0,sl,False,0,4,0 days 04:00:00,15.300000000002001,False,40,1179.0,4.0
2023-02-03,Friday,london,2023-02-03 07:00:00+00:00,2023-02-03 13:00:00+00:00,bearish,1913.555,1918.485,1893.8350000000007,1893.8350000000007,4.929999999999836,24.683619763468734,win,4.0,tp,10.0,9.825557809330967,friday_close,False,0,6,0 days 06:00:00,0.0,False,40,1179.0,4.0
2023-02-03,Friday,ny,2023-02-03 13:00:00+00:00,2023-02-03 19:00:00+00:00,bearish,1886.675,1918.145,1760.7949999999998,1865.115,31.470000000000027,24.683619763468734,win,0.685096917699394,friday_close,0.8077534159516944,0.685096917699394,friday_close,False,0,6,0 days 06:00:00,0.0,False,40,1179.0,4.0
2023-02-16,Thursday,ny,2023-02-16 13:00:00+00:00,2023-02-16 18:00:00+00:00,bearish,1830.715,1844.705,1774.7549999999999,1844.705,13.990000000000009,61.20186910733769,loss,-1.0,sl,0.22587562544673712,-1.0,sl,False,0,5,0 days 05:00:00,27.99999999999727,False,40,1179.0,4.0
2023-03-07,Tuesday,london,2023-03-07 09:00:00+00:00,2023-03-08 01:00:00+00:00,bearish,1843.638,1851.555,1811.9699999999993,1811.9699999999993,7.917000000000144,-0.11425371756215003,win,4.0,tp,4.343817102437697,0.0,be_stop,True,3,15,0 days 16:00:00,124.00000000000091,False,40,1179.0,4.0
2023-03-21,Tuesday,ny,2023-03-21 13:00:00+00:00,2023-03-22 18:00:00+00:00,bearish,1952.714,1985.025,1823.4699999999993,1952.714,32.31100000000015,9.02791802070097,breakeven,0.0,be_stop,0.5737674476184551,0.0,be_stop,True,1,28,1 days 05:00:00,2599.0999999999985,False,40,1179.0,4.0
2023-03-28,Tuesday,london,2023-03-28 08:00:00+00:00,2023-03-28 12:00:00+00:00,bearish,1950.195,1963.935,1895.235,1963.935,13.740000000000009,3.666692611275113,loss,-1.0,sl,0.08493449781658774,-1.0,sl,False,0,4,0 days 04:00:00,336.30000000000564,False,40,1179.0,4.0
2023-04-06,Thursday,ny,2023-04-06 13:00:00+00:00,2023-04-06 18:00:00+00:00,bearish,2003.498,2020.804,1934.274,2009.915,17.30600000000004,13.42069900573419,loss,-0.3707962556338785,cut_19h,0.13423090257714593,-0.3707962556338785,cut_19h,False,1,5,0 days 05:00:00,0.0,False,40,1179.0,4.0
2023-04-10,Monday,ny,2023-04-10 13:00:00+00:00,2023-04-10 18:00:00+00:00,bearish,1988.035,2002.875,1928.6750000000004,1988.848,14.839999999999918,18.19514249204705,loss,-0.05478436657681125,cut_19h,0.4373315363881432,-0.05478436657681125,cut_19h,False,1,5,0 days 05:00:00,0.0,False,40,1179.0,4.0
2023-04-21,Friday,ny,2023-04-21 13:00:00+00:00,2023-04-21 18:00:00+00:00,bearish,1973.645,1992.308,1898.993,1980.575,18.66300000000001,36.46236564401223,loss,-0.3713229384343385,friday_close,0.11412956116379364,-0.3713229384343385,friday_close,False,0,5,0 days 05:00:00,0.0,False,40,1179.0,4.0
2023-05-11,Thursday,ny,2023-05-11 13:00:00+00:00,2023-05-11 18:00:00+00:00,bearish,2012.814,2036.325,1918.7700000000002,2013.865,23.510999999999967,11.272313279911087,loss,-0.044702479690354825,cut_19h,0.017821445280936456,-0.044702479690354825,cut_19h,False,1,5,0 days 05:00:00,0.0,False,40,1179.0,4.0
2023-05-12,Friday,london,2023-05-12 08:00:00+00:00,2023-05-12 13:00:00+00:00,bearish,2006.554,2017.435,1963.0300000000007,2017.435,10.880999999999858,-1.6130596160560717,loss,-1.0,sl,0.5265141071592792,-1.0,sl,False,0,5,0 days 05:00:00,505.8999999999969,False,40,1179.0,4.0
2023-05-18,Thursday,ny,2023-05-18 12:00:00+00:00,2023-05-19 06:00:00+00:00,bearish,1966.918,1978.825,1919.2899999999993,1966.918,11.907000000000153,35.93643205642172,breakeven,0.0,be_stop,1.262534643487,0.0,be_stop,True,1,17,0 days 18:00:00,169.600000000014,False,40,1179.0,4.0
2023-05-23,Tuesday,london,2023-05-23 07:00:00+00:00,2023-05-23 18:00:00+00:00,bearish,1957.125,1978.778,1870.513,1974.815,21.65300000000002,88.57188233908799,loss,-0.8169768623285475,cut_19h,0.14044243291922306,-0.8169768623285475,cut_19h,False,1,11,0 days 11:00:00,0.0,False,40,1179.0,4.0
2023-05-25,Thursday,london,2023-05-25 08:00:00+00:00,2023-05-25 12:00:00+00:00,bullish,1961.895,1954.835,1990.1349999999998,1954.835,7.059999999999945,-25.160575855530336,loss,-1.0,sl,0.27181303116148886,-1.0,sl,False,0,4,0 days 04:00:00,1579.099999999994,False,40,1179.0,4.0
2023-05-25,Thursday,ny,2023-05-25 12:00:00+00:00,2023-05-25 18:00:00+00:00,bearish,1943.565,1964.625,1859.3250000000003,1944.435,21.059999999999945,75.16057585553033,loss,-0.041310541310536235,cut_19h,0.047958214624880986,-0.041310541310536235,cut_19h,False,1,6,0 days 06:00:00,0.0,False,40,1179.0,4.0
2023-05-26,Friday,ny,2023-05-26 13:00:00+00:00,2023-05-26 18:00:00+00:00,bearish,1946.768,1957.215,1904.9800000000005,1944.765,10.446999999999889,74.61317559089534,win,0.19172968316262567,friday_close,0.7737149420886541,0.19172968316262567,friday_close,False,0,5,0 days 05:00:00,0.0,True,40,1179.0,4.0
2023-06-02,Friday,ny,2023-06-02 12:00:00+00:00,2023-06-02 18:00:00+00:00,bearish,1970.778,1981.005,1929.8699999999997,1951.845,10.22700000000009,39.75946990887563,win,1.8512760340275571,friday_close,1.9138554805905859,1.8512760340275571,friday_close,False,0,6,0 days 06:00:00,0.0,False,40,1179.0,4.0
