daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.5668331493590084,1.56683314935901,1.0502236419398274,1.991899064869953,1.0930899130394118,0.22964983619144752,0.29195150367122386,0.291951503671224,0.23902329889313934,0.3565998833193047,0.3038678915761721,0.2206439602623711
