daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.7140650574157177,1.5822645916398077,1.1958051980971567,1.932633884956544,1.0605670952418929,0.16839520833371785,0.2614837991579203,0.26148379915792036,0.1824222977409414,0.27215660728681523,0.21407911757913503,0.2140791175791348
