date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached
2007-01-03,Wednesday,london,2007-01-03 09:00:00+00:00,2007-01-03 16:00:00+00:00,bearish,1.32539,1.32903,1.3162900000000004,0.0036399999999998656,5.524283056033098,win,10.0
2007-01-04,Thursday,london,2007-01-04 08:00:00+00:00,2007-01-08 13:00:00+00:00,bearish,1.31203,1.31771,1.2978300000000003,0.005679999999999907,-6.6065838325553115,win,4.463028169014154
2007-01-04,Thursday,ny,2007-01-04 14:00:00+00:00,2007-02-20 02:00:00+00:00,bearish,1.30867,1.31783,1.2857699999999999,0.009160000000000057,-6.6065838325553115,loss,2.4006550218340412
2007-01-05,Friday,ny,2007-01-05 13:00:00+00:00,2007-02-14 13:00:00+00:00,bearish,1.30027,1.31026,1.2752950000000003,0.009989999999999943,52.606023153646554,loss,1.3603603603603671
2007-01-08,Monday,ny,2007-01-08 13:00:00+00:00,2007-01-08 16:00:00+00:00,bearish,1.29763,1.30271,1.2849300000000001,0.005079999999999973,81.35884948055457,loss,0.0787401574803067
2007-01-09,Tuesday,london,2007-01-09 08:00:00+00:00,2007-01-10 00:00:00+00:00,bearish,1.30271,1.30466,1.2978350000000003,0.0019499999999998963,81.35884948055457,win,8.220512820513251
2007-01-11,Thursday,ny,2007-01-11 13:00:00+00:00,2007-01-16 10:00:00+00:00,bearish,1.29344,1.29773,1.2827149999999996,0.004290000000000127,81.35884948055457,loss,1.5757575757575004
2007-01-25,Thursday,london,2007-01-25 07:00:00+00:00,2007-01-25 19:00:00+00:00,bullish,1.2983,1.29498,1.3066,0.0033199999999999896,33.30631366513673,loss,0.5180722891566112
2007-01-31,Wednesday,london,2007-01-31 08:00:00+00:00,2007-01-31 14:00:00+00:00,bearish,1.29405,1.29663,1.2875999999999999,0.0025800000000000267,59.77680197962616,loss,0.6434108527131697
2007-02-02,Friday,ny,2007-02-02 14:00:00+00:00,2007-02-08 04:00:00+00:00,bearish,1.29814,1.30235,1.2876150000000006,0.004209999999999825,26.415936674848894,loss,1.7078384798100543
2007-02-05,Monday,ny,2007-02-05 12:00:00+00:00,2007-02-06 16:00:00+00:00,bearish,1.29255,1.29651,1.2826500000000003,0.0039599999999999635,51.4703055882409,loss,0.40404040404041935
2007-02-16,Friday,ny,2007-02-16 12:00:00+00:00,2007-02-18 22:00:00+00:00,bearish,1.3114,1.31443,1.3038249999999998,0.003030000000000088,5.524283056033098,loss,0.600660066006561
2007-02-21,Wednesday,london,2007-02-21 07:00:00+00:00,2007-02-21 11:00:00+00:00,bullish,1.31532,1.3128,1.3216200000000002,0.0025200000000000777,65.68632547475848,loss,0.2817460317460185
2007-02-21,Wednesday,ny,2007-02-21 13:00:00+00:00,2007-02-23 14:00:00+00:00,bearish,1.31178,1.31519,1.3032549999999996,0.003410000000000135,-11.046882198072208,loss,1.1202346041055082
2007-03-02,Friday,london,2007-03-02 09:00:00+00:00,2007-03-02 14:00:00+00:00,bearish,1.31518,1.31812,1.30783,0.0029399999999999427,21.142694894539513,loss,0.1632653061224644
2007-03-06,Tuesday,ny,2007-03-06 13:00:00+00:00,2007-03-06 23:00:00+00:00,bearish,1.30904,1.31295,1.2992649999999997,0.00391000000000008,3.4002414282686613,loss,0.11253196930945958
2007-03-09,Friday,ny,2007-03-09 13:00:00+00:00,2007-03-12 09:00:00+00:00,bearish,1.30977,1.31578,1.2947450000000005,0.006009999999999849,5.096923498169524,loss,0.18801996672214705
2007-03-23,Friday,ny,2007-03-23 14:00:00+00:00,2007-03-26 14:00:00+00:00,bearish,1.32902,1.33407,1.316395,0.005049999999999999,-11.046882198072208,loss,0.7287128712871541
2007-04-23,Monday,london,2007-04-23 06:00:00+00:00,2007-04-24 14:00:00+00:00,bearish,1.35805,1.3607,1.3514249999999999,0.002650000000000041,5.524283056033098,loss,1.5283018867923863
2007-05-08,Tuesday,london,2007-05-08 08:00:00+00:00,2007-05-21 10:00:00+00:00,bearish,1.35747,1.36202,1.3460949999999998,0.004550000000000054,-5.96407513477284,win,6.870329670329554
2007-05-10,Thursday,ny,2007-05-10 12:00:00+00:00,2007-05-15 12:00:00+00:00,bearish,1.35061,1.35624,1.3365350000000005,0.005629999999999802,62.61284841447051,loss,0.7690941385435737
2007-05-23,Wednesday,london,2007-05-23 07:00:00+00:00,2007-05-23 11:00:00+00:00,bearish,1.34252,1.34696,1.33142,0.0044399999999999995,52.606023153646554,loss,0.23198198198195147
2007-06-06,Wednesday,ny,2007-06-06 12:00:00+00:00,2007-06-08 07:00:00+00:00,bearish,1.35022,1.35371,1.341495,0.003489999999999993,19.543762819878204,win,6.879656160458428
2007-06-08,Friday,london,2007-06-08 07:00:00+00:00,2007-06-08 10:00:00+00:00,bearish,1.33973,1.34269,1.3323300000000005,0.0029599999999998516,7.412895931289791,win,4.567567567567789
2007-06-11,Monday,london,2007-06-11 07:00:00+00:00,2007-06-13 09:00:00+00:00,bearish,1.33417,1.33729,1.32637,0.0031200000000000117,52.606023153646554,win,2.551282051282031
2007-06-12,Tuesday,london,2007-06-12 08:00:00+00:00,2007-06-13 07:00:00+00:00,bearish,1.33423,1.33683,1.3277300000000003,0.0025999999999999357,52.606023153646554,win,3.0846153846154287
2007-06-13,Wednesday,london,2007-06-13 07:00:00+00:00,2007-06-15 12:00:00+00:00,bearish,1.32831,1.33313,1.3162600000000007,0.004819999999999824,52.606023153646554,loss,0.4356846473029185
2007-06-21,Thursday,london,2007-06-21 07:00:00+00:00,2007-06-22 11:00:00+00:00,bearish,1.33793,1.34342,1.324205,0.005489999999999995,52.606023153646554,loss,0.1366120218579288
2007-07-06,Friday,ny,2007-07-06 13:00:00+00:00,2007-07-10 12:00:00+00:00,bullish,1.36042,1.35766,1.3673199999999996,0.0027599999999998737,48.37123156635119,win,8.960144927536692
2007-07-20,Friday,london,2007-07-20 06:00:00+00:00,2007-07-20 07:00:00+00:00,bullish,1.38026,1.37872,1.3841100000000002,0.0015400000000000968,65.68632547475848,loss,0.22727272727261585
2007-07-25,Wednesday,london,2007-07-25 07:00:00+00:00,2007-07-27 20:00:00+00:00,bearish,1.37679,1.38251,1.3624900000000002,0.005719999999999947,4.822181930396371,win,2.83391608391612
2007-08-01,Wednesday,london,2007-08-01 08:00:00+00:00,2007-08-03 12:00:00+00:00,bearish,1.36447,1.37138,1.3471950000000001,0.006909999999999972,62.61284841447051,loss,0.08538350217078045
2007-08-08,Wednesday,london,2007-08-08 06:00:00+00:00,2007-08-08 09:00:00+00:00,bearish,1.37292,1.37587,1.365545,0.002950000000000008,24.193265324204877,loss,0.36271186440674624
2007-08-13,Monday,london,2007-08-13 07:00:00+00:00,2007-08-14 17:00:00+00:00,bearish,1.36646,1.37091,1.3553349999999997,0.004450000000000065,29.780762624076328,win,6.858426966292058
2007-08-14,Tuesday,london,2007-08-14 06:00:00+00:00,2007-08-14 17:00:00+00:00,bearish,1.35968,1.36191,1.3541050000000001,0.0022299999999999542,52.606023153646554,win,10.0
2007-08-15,Wednesday,ny,2007-08-15 11:00:00+00:00,2007-08-17 14:00:00+00:00,bearish,1.34712,1.35251,1.3336450000000002,0.005390000000000006,73.34842390246915,loss,2.074211502782964
2007-09-04,Tuesday,london,2007-09-04 07:00:00+00:00,2007-09-05 02:00:00+00:00,bearish,1.35985,1.3626,1.3529749999999998,0.00275000000000003,5.004209054309011,loss,1.8363636363636158
2007-09-14,Friday,ny,2007-09-14 11:00:00+00:00,2007-09-18 18:00:00+00:00,bearish,1.38543,1.38947,1.37533,0.0040400000000000436,5.524283056033098,loss,0.6732673267326248
2007-10-05,Friday,ny,2007-10-05 12:00:00+00:00,2007-10-05 13:00:00+00:00,bearish,1.40605,1.41396,1.386275,0.007910000000000084,12.134097377517511,loss,0.036662452591671356
2007-10-16,Tuesday,london,2007-10-16 07:00:00+00:00,2007-10-17 13:00:00+00:00,bearish,1.41635,1.42164,1.403125,0.005290000000000017,-2.038284681050201,loss,0.4499054820415957
2007-11-12,Monday,london,2007-11-12 08:00:00+00:00,2007-11-14 02:00:00+00:00,bearish,1.46044,1.46577,1.4471149999999997,0.005330000000000057,5.524283056033098,loss,1.643527204502774
2007-11-16,Friday,london,2007-11-16 08:00:00+00:00,2007-11-16 13:00:00+00:00,bearish,1.46043,1.46323,1.4534299999999996,0.0028000000000001357,-2.038284681050201,loss,0.6964285714285007
2007-11-27,Tuesday,london,2007-11-27 08:00:00+00:00,2007-11-27 13:00:00+00:00,bearish,1.48214,1.48822,1.4669399999999997,0.006080000000000085,-3.734966750951068,loss,0.03289473684210118
2007-11-28,Wednesday,london,2007-11-28 07:00:00+00:00,2007-11-28 19:00:00+00:00,bearish,1.47705,1.48413,1.4593500000000001,0.007079999999999975,12.134097377517511,loss,0.8855932203389858
2007-11-28,Wednesday,ny,2007-11-28 12:00:00+00:00,2007-11-28 19:00:00+00:00,bearish,1.47138,1.48253,1.443505,0.011149999999999993,26.22550195783888,loss,0.014349775784747809
2007-12-06,Thursday,london,2007-12-06 09:00:00+00:00,2007-12-06 14:00:00+00:00,bearish,1.45655,1.46183,1.4433500000000001,0.005279999999999951,26.22550195783888,loss,0.7973484848485011
2007-12-06,Thursday,ny,2007-12-06 12:00:00+00:00,2007-12-06 14:00:00+00:00,bearish,1.45476,1.46183,1.4370850000000002,0.00706999999999991,26.22550195783888,loss,0.06082036775108317
2007-12-14,Friday,london,2007-12-14 08:00:00+00:00,2007-12-14 11:00:00+00:00,bearish,1.46053,1.46384,1.4522550000000003,0.003309999999999924,26.22550195783888,win,9.003021148036474
2007-12-17,Monday,london,2007-12-17 09:00:00+00:00,2007-12-26 13:00:00+00:00,bearish,1.4346,1.44521,1.4080750000000002,0.010610000000000008,52.606023153646554,loss,0.36475023562677067
2007-12-19,Wednesday,london,2007-12-19 08:00:00+00:00,2007-12-26 09:00:00+00:00,bearish,1.43812,1.44235,1.4275450000000003,0.004229999999999956,52.606023153646554,loss,1.7470449172577032
