date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached
2024-01-02,Tuesday,london,2024-01-02 07:00:00+00:00,2024-01-17 06:00:00+00:00,bearish,1.10153,1.10784,1.0857549999999998,0.006310000000000038,6.895758190408953,win,6.565768621236071
2024-01-03,Wednesday,london,2024-01-03 09:00:00+00:00,2024-01-04 09:00:00+00:00,bearish,1.09362,1.09682,1.0856200000000005,0.0031999999999998696,44.79472766080805,loss,1.3531250000000379
2024-01-17,Wednesday,ny,2024-01-17 14:00:00+00:00,2024-01-17 23:00:00+00:00,bearish,1.08488,1.08839,1.0761050000000003,0.003509999999999902,71.24717367309198,loss,0.12250712250716937
2024-01-23,Tuesday,ny,2024-01-23 14:00:00+00:00,2024-01-24 13:00:00+00:00,bearish,1.08526,1.09162,1.0693599999999996,0.006360000000000143,32.55284901505319,loss,0.4889937106918044
2024-01-25,Thursday,ny,2024-01-25 14:00:00+00:00,2024-02-05 09:00:00+00:00,bearish,1.086,1.08996,1.0761000000000003,0.0039599999999999635,75.12233835450942,win,4.169191919191964
2024-01-29,Monday,london,2024-01-29 07:00:00+00:00,2024-01-29 14:00:00+00:00,bearish,1.08371,1.08476,1.0810849999999999,0.0010499999999999954,100.0,win,3.9333333333333194
2024-01-29,Monday,ny,2024-01-29 14:00:00+00:00,2024-01-29 20:00:00+00:00,bearish,1.0807,1.08368,1.07325,0.0029799999999999827,100.0,loss,0.37583892617450215
2024-02-05,Monday,london,2024-02-05 08:00:00+00:00,2024-02-11 23:00:00+00:00,bearish,1.07667,1.07974,1.0689950000000001,0.003069999999999906,100.0,loss,1.4397394136808552
2024-02-06,Tuesday,london,2024-02-06 09:00:00+00:00,2024-02-07 01:00:00+00:00,bearish,1.07291,1.07623,1.06461,0.0033199999999999896,100.0,loss,0.1987951807229238
2024-02-13,Tuesday,ny,2024-02-13 13:00:00+00:00,2024-02-15 14:00:00+00:00,bearish,1.07084,1.07776,1.05354,0.006920000000000037,100.0,loss,0.19508670520230564
2024-02-14,Wednesday,london,2024-02-14 08:00:00+00:00,2024-02-14 14:00:00+00:00,bearish,1.07022,1.07186,1.0661199999999997,0.0016400000000000858,100.0,loss,0.3658536585365259
2024-02-16,Friday,ny,2024-02-16 13:00:00+00:00,2024-02-16 18:00:00+00:00,bearish,1.07464,1.078,1.06624,0.0033600000000000296,74.69497879664584,loss,0.16369047619048976
2024-02-23,Friday,ny,2024-02-23 12:00:00+00:00,2024-02-23 15:00:00+00:00,bullish,1.08361,1.0814,1.0891350000000002,0.0022100000000000453,26.853144109290277,loss,0.03167420814480229
2024-03-28,Thursday,london,2024-03-28 07:00:00+00:00,2024-04-01 15:00:00+00:00,bearish,1.08007,1.08265,1.0736200000000005,0.0025799999999998047,41.567391533184306,win,2.949612403101044
2024-03-29,Friday,london,2024-03-29 07:00:00+00:00,2024-03-29 12:00:00+00:00,bearish,1.0768,1.07935,1.0704249999999997,0.0025500000000000522,71.24717367309198,loss,0.003921568627476591
2024-04-10,Wednesday,london,2024-04-10 08:00:00+00:00,2024-04-10 12:00:00+00:00,bullish,1.08603,1.08477,1.0891800000000003,0.0012600000000000389,27.127368458242497,loss,0.4920634920633522
2024-04-10,Wednesday,ny,2024-04-10 12:00:00+00:00,2024-05-15 12:00:00+00:00,bearish,1.07807,1.08597,1.0583200000000001,0.007900000000000018,43.38113894691234,loss,2.2746835443037976
2024-04-11,Thursday,london,2024-04-11 06:00:00+00:00,2024-04-11 08:00:00+00:00,bearish,1.07283,1.07489,1.0676800000000002,0.0020599999999999508,71.24717367309198,loss,0.01941747572817522
2024-04-15,Monday,ny,2024-04-15 12:00:00+00:00,2024-04-16 06:00:00+00:00,bearish,1.06471,1.06648,1.060285,0.0017700000000000493,100.0,win,2.6045197740112287
2024-04-22,Monday,ny,2024-04-22 11:00:00+00:00,2024-04-23 07:00:00+00:00,bearish,1.06351,1.06691,1.0550099999999998,0.0034000000000000696,67.81042290738827,loss,0.3294117647058785
2024-04-26,Friday,ny,2024-04-26 11:00:00+00:00,2024-05-03 12:00:00+00:00,bearish,1.07158,1.07527,1.0623550000000002,0.003689999999999971,56.545445385100265,loss,1.7994579945799543
2024-05-09,Thursday,london,2024-05-09 06:00:00+00:00,2024-05-09 12:00:00+00:00,bearish,1.07374,1.07515,1.0702149999999997,0.0014100000000001334,32.653957090776444,loss,0.957446808510521
2024-05-17,Friday,london,2024-05-17 08:00:00+00:00,2024-05-17 14:00:00+00:00,bearish,1.08441,1.08691,1.0781600000000002,0.0024999999999999467,16.155007997393113,loss,0.34000000000001424
2024-05-21,Tuesday,london,2024-05-21 07:00:00+00:00,2024-05-21 13:00:00+00:00,bullish,1.08644,1.08509,1.089815,0.0013499999999999623,47.74368508627732,loss,0.7629629629628838
2024-05-21,Tuesday,ny,2024-05-21 13:00:00+00:00,2024-05-28 02:00:00+00:00,bearish,1.08495,1.08747,1.0786500000000006,0.0025199999999998557,15.904355707430959,loss,1.773809523809615
2024-05-29,Wednesday,london,2024-05-29 08:00:00+00:00,2024-05-29 12:00:00+00:00,bearish,1.08372,1.08569,1.078795,0.0019700000000000273,29.26956988430459,loss,0.0862944162436554
2024-06-07,Friday,ny,2024-06-07 12:00:00+00:00,2024-06-14 13:00:00+00:00,bearish,1.08331,1.08983,1.0670099999999998,0.006520000000000081,24.461504388778398,win,2.5628834355827905
2024-06-11,Tuesday,london,2024-06-11 08:00:00+00:00,2024-06-12 12:00:00+00:00,bearish,1.07452,1.07734,1.0674699999999997,0.0028200000000000447,81.25399893391594,loss,0.9148936170212716
2024-06-14,Friday,ny,2024-06-14 13:00:00+00:00,2024-06-14 19:00:00+00:00,bearish,1.06692,1.07058,1.05777,0.0036599999999999966,71.24717367309198,loss,0.027322404371581715
2024-06-21,Friday,london,2024-06-21 07:00:00+00:00,2024-06-24 08:00:00+00:00,bearish,1.06777,1.07177,1.0577700000000005,0.0039999999999997815,62.23857615606998,loss,0.045000000000019705
