date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached
2014-01-02,Thursday,london,2014-01-02 07:00:00+00:00,2014-01-03 13:00:00+00:00,bearish,1.3732,1.37746,1.3625500000000001,0.0042599999999999305,-11.041562342060978,win,5.98122065727708
2014-01-03,Friday,london,2014-01-03 08:00:00+00:00,2014-01-08 13:00:00+00:00,bearish,1.36389,1.3666,1.357115,0.00270999999999999,81.35884948055457,win,3.354243542435452
2014-01-03,Friday,ny,2014-01-03 14:00:00+00:00,2014-01-10 13:00:00+00:00,bearish,1.36096,1.36586,1.3487099999999996,0.0049000000000001265,81.35884948055457,loss,1.2571428571428132
2014-01-08,Wednesday,london,2014-01-08 09:00:00+00:00,2014-01-10 13:00:00+00:00,bearish,1.36033,1.3635,1.3524050000000003,0.003169999999999895,81.35884948055457,loss,1.7444794952682074
2014-01-15,Wednesday,london,2014-01-15 08:00:00+00:00,2014-01-23 18:00:00+00:00,bearish,1.36231,1.36901,1.3455599999999994,0.00670000000000015,58.605513767460614,loss,1.7253731343283216
2014-01-15,Wednesday,ny,2014-01-15 13:00:00+00:00,2014-01-16 14:00:00+00:00,bearish,1.35991,1.36447,1.3485099999999997,0.0045600000000001195,67.33936971670946,loss,0.38815789473684276
2014-01-17,Friday,london,2014-01-17 07:00:00+00:00,2014-01-17 17:00:00+00:00,bearish,1.35976,1.362,1.35416,0.0022400000000000198,67.33936971670946,win,4.022321428571476
2014-01-17,Friday,ny,2014-01-17 13:00:00+00:00,2014-01-23 08:00:00+00:00,bearish,1.35782,1.36209,1.347145,0.004269999999999996,67.33936971670946,loss,1.6557377049180653
2014-01-21,Tuesday,london,2014-01-21 08:00:00+00:00,2014-01-21 16:00:00+00:00,bearish,1.35374,1.35597,1.348165,0.0022299999999999542,73.34842390246915,loss,0.9417040358744546
2014-01-27,Monday,london,2014-01-27 08:00:00+00:00,2014-01-27 11:00:00+00:00,bullish,1.36984,1.36731,1.3761649999999999,0.002529999999999921,33.919072388631285,loss,0.7193675889328899
2014-01-28,Tuesday,london,2014-01-28 07:00:00+00:00,2014-01-28 10:00:00+00:00,bearish,1.3664,1.36773,1.3630750000000005,0.0013299999999998313,35.59485407225942,win,2.6315789473687987
2014-01-29,Wednesday,ny,2014-01-29 12:00:00+00:00,2014-01-31 10:00:00+00:00,bearish,1.36377,1.36846,1.3520449999999997,0.004690000000000083,28.032286335176128,win,3.4221748400852054
2014-01-31,Friday,ny,2014-01-31 13:00:00+00:00,2014-02-06 13:00:00+00:00,bearish,1.35135,1.35728,1.336525,0.005929999999999991,28.1552966801124,loss,0.6121416526138327
2014-02-06,Thursday,ny,2014-02-06 12:00:00+00:00,2014-02-06 13:00:00+00:00,bearish,1.35011,1.35336,1.341985,0.003249999999999975,73.34842390246915,loss,0.587692307692268
2014-02-20,Thursday,london,2014-02-20 07:00:00+00:00,2014-02-21 15:00:00+00:00,bearish,1.37157,1.37577,1.36107,0.0041999999999999815,5.524283056033098,loss,0.7190476190476276
2014-02-24,Monday,ny,2014-02-24 12:00:00+00:00,2014-02-28 10:00:00+00:00,bearish,1.37274,1.3771,1.3618400000000004,0.0043599999999999195,5.2736307660709425,loss,1.9311926605505159
2014-02-26,Wednesday,ny,2014-02-26 12:00:00+00:00,2014-02-27 08:00:00+00:00,bearish,1.37293,1.37571,1.36598,0.0027800000000000047,5.2736307660709425,win,3.0971223021582706
2014-02-27,Thursday,london,2014-02-27 07:00:00+00:00,2014-02-27 16:00:00+00:00,bearish,1.36742,1.36955,1.362095,0.0021299999999999653,62.61284841447051,loss,1.4553990610329357
2014-03-12,Wednesday,london,2014-03-12 07:00:00+00:00,2014-03-12 09:00:00+00:00,bearish,1.3849,1.38645,1.3810250000000002,0.0015499999999999403,5.2736307660709425,loss,0.2516129032258887
2014-03-20,Thursday,london,2014-03-20 09:00:00+00:00,2014-03-24 17:00:00+00:00,bearish,1.37978,1.38448,1.36803,0.0046999999999999265,62.61284841447051,loss,1.0297872340425598
2014-03-24,Monday,london,2014-03-24 09:00:00+00:00,2014-03-24 17:00:00+00:00,bearish,1.37745,1.38063,1.3695000000000002,0.0031799999999999606,52.606023153646554,loss,0.44339622641514176
2014-03-27,Thursday,london,2014-03-27 07:00:00+00:00,2014-03-28 08:00:00+00:00,bearish,1.37732,1.37945,1.371995,0.0021299999999999653,29.425043578056837,win,3.2112676056339393
2014-03-28,Friday,london,2014-03-28 08:00:00+00:00,2014-03-28 13:00:00+00:00,bearish,1.37136,1.37518,1.3618099999999995,0.0038200000000001566,52.606023153646554,loss,0.2303664921465853
2014-04-03,Thursday,ny,2014-04-03 13:00:00+00:00,2014-04-08 08:00:00+00:00,bearish,1.3718,1.37721,1.3582749999999995,0.005410000000000137,45.2941077065254,loss,0.8354898336413573
2014-04-04,Friday,ny,2014-04-04 13:00:00+00:00,2014-04-07 10:00:00+00:00,bearish,1.3694,1.37236,1.3619999999999997,0.0029600000000000737,52.606023153646554,loss,0.7162162162161645
2014-04-14,Monday,london,2014-04-14 06:00:00+00:00,2014-04-14 07:00:00+00:00,bearish,1.38398,1.38541,1.3804049999999999,0.0014300000000000423,21.142694894539513,loss,0.006993006993052599
2014-04-15,Tuesday,london,2014-04-15 06:00:00+00:00,2014-04-15 09:00:00+00:00,bearish,1.38131,1.3821,1.3793349999999998,0.0007900000000000684,11.135869633715544,win,2.8860759493669144
2014-04-18,Friday,london,2014-04-18 06:00:00+00:00,2014-04-18 20:00:00+00:00,bullish,1.38188,1.38085,1.3844550000000002,0.0010300000000000864,83.25571847266573,loss,0.3398058252427603
2014-04-29,Tuesday,ny,2014-04-29 12:00:00+00:00,2014-05-01 06:00:00+00:00,bearish,1.38286,1.38791,1.370235,0.005049999999999999,-2.038284681050201,loss,1.0613861386138679
2014-05-02,Friday,london,2014-05-02 06:00:00+00:00,2014-05-02 12:00:00+00:00,bearish,1.3857,1.38709,1.382225,0.0013900000000000023,12.836198503154241,win,3.223021582733836
2014-05-02,Friday,ny,2014-05-02 12:00:00+00:00,2014-05-02 14:00:00+00:00,bearish,1.38284,1.38646,1.37379,0.0036199999999999566,5.2736307660709425,loss,0.44751381215475033
2014-05-09,Friday,london,2014-05-09 06:00:00+00:00,2014-05-09 12:00:00+00:00,bearish,1.3825,1.38444,1.3776500000000005,0.0019399999999998307,30.23815646086001,win,10.0
2014-05-15,Thursday,london,2014-05-15 07:00:00+00:00,2014-05-15 15:00:00+00:00,bearish,1.36745,1.37232,1.3552750000000002,0.00486999999999993,73.34842390246915,loss,0.5359342915811168
2014-05-20,Tuesday,london,2014-05-20 06:00:00+00:00,2014-05-21 06:00:00+00:00,bearish,1.3695,1.37138,1.3647999999999998,0.0018800000000001038,56.77725864836385,loss,0.9042553191489048
2014-05-22,Thursday,ny,2014-05-22 13:00:00+00:00,2014-06-05 12:00:00+00:00,bearish,1.36487,1.3687,1.355295,0.00383,73.34842390246915,win,3.8041775456918985
2014-05-23,Friday,london,2014-05-23 08:00:00+00:00,2014-05-26 14:00:00+00:00,bearish,1.36199,1.36526,1.3538150000000004,0.003269999999999884,100.0,loss,0.16513761467890034
2014-05-28,Wednesday,london,2014-05-28 07:00:00+00:00,2014-05-30 13:00:00+00:00,bearish,1.36205,1.36378,1.3577249999999998,0.0017300000000000093,92.68808455287886,loss,1.9826589595375872
2014-05-28,Wednesday,ny,2014-05-28 11:00:00+00:00,2014-05-30 13:00:00+00:00,bearish,1.36112,1.36375,1.3545450000000003,0.00262999999999991,92.68808455287886,loss,0.9505703422054198
2014-06-03,Tuesday,london,2014-06-03 08:00:00+00:00,2014-06-03 09:00:00+00:00,bearish,1.35905,1.36044,1.355575,0.0013900000000000023,84.13093587153142,loss,0.215827338129632
2014-06-05,Thursday,london,2014-06-05 06:00:00+00:00,2014-06-05 11:00:00+00:00,bullish,1.36053,1.35943,1.3632800000000003,0.001100000000000101,-21.928924857761867,loss,3.4818181818178626
2014-06-05,Thursday,ny,2014-06-05 11:00:00+00:00,2014-06-05 14:00:00+00:00,bearish,1.35693,1.36048,1.348055,0.003549999999999942,100.0,loss,1.867605633802823
2014-06-10,Tuesday,london,2014-06-10 08:00:00+00:00,2014-06-18 18:00:00+00:00,bearish,1.35574,1.35933,1.346765,0.003589999999999982,56.29479309513812,loss,1.2562674094707622
2014-06-18,Wednesday,london,2014-06-18 08:00:00+00:00,2014-06-18 18:00:00+00:00,bullish,1.35542,1.35387,1.3592950000000004,0.0015500000000001624,14.665163145691299,win,9.432258064515048
2014-06-23,Monday,london,2014-06-23 08:00:00+00:00,2014-06-24 08:00:00+00:00,bearish,1.35806,1.36135,1.3498350000000001,0.003290000000000015,46.28796783431414,loss,0.19756838905776183
2014-07-02,Wednesday,london,2014-07-02 08:00:00+00:00,2014-07-04 07:00:00+00:00,bearish,1.36558,1.36812,1.3592300000000002,0.0025399999999999867,31.47734902259967,win,10.0
2014-07-02,Wednesday,ny,2014-07-02 12:00:00+00:00,2014-07-15 14:00:00+00:00,bearish,1.36475,1.36812,1.3563249999999996,0.003370000000000095,31.47734902259967,win,10.0
2014-07-03,Thursday,ny,2014-07-03 12:00:00+00:00,2014-07-24 06:00:00+00:00,bearish,1.36024,1.36642,1.3447899999999997,0.006180000000000074,39.783845413984956,win,10.0
2014-07-04,Friday,london,2014-07-04 07:00:00+00:00,2014-07-08 13:00:00+00:00,bearish,1.3591,1.36112,1.3540499999999995,0.002020000000000133,30.77524789696294,loss,0.747524752475149
2014-07-07,Monday,london,2014-07-07 06:00:00+00:00,2014-07-07 08:00:00+00:00,bearish,1.35788,1.35966,1.3534299999999997,0.0017800000000001148,12.034566686890122,loss,0.0
2014-07-18,Friday,ny,2014-07-18 12:00:00+00:00,2014-07-21 03:00:00+00:00,bearish,1.35175,1.3536,1.3471250000000001,0.0018499999999999073,71.24717367309198,loss,1.4324324324325266
2014-07-23,Wednesday,london,2014-07-23 07:00:00+00:00,2014-07-23 08:00:00+00:00,bearish,1.34562,1.34705,1.342045,0.0014300000000000423,100.0,loss,0.0
2014-07-24,Thursday,london,2014-07-24 06:00:00+00:00,2014-07-24 07:00:00+00:00,bearish,1.34504,1.34627,1.3419649999999999,0.0012300000000000644,100.0,loss,0.3739837398373015
2014-07-25,Friday,ny,2014-07-25 12:00:00+00:00,2014-08-19 12:00:00+00:00,bearish,1.34327,1.34756,1.3325449999999996,0.004290000000000127,92.68808455287886,win,10.0
2014-07-29,Tuesday,ny,2014-07-29 12:00:00+00:00,2014-08-01 14:00:00+00:00,bearish,1.34172,1.34445,1.3348950000000004,0.002729999999999899,100.0,loss,1.8424908424909434
2014-07-30,Wednesday,london,2014-07-30 07:00:00+00:00,2014-08-01 12:00:00+00:00,bearish,1.33984,1.34154,1.3355899999999998,0.0017000000000000348,100.0,loss,1.8529411764705421
2014-07-30,Wednesday,ny,2014-07-30 12:00:00+00:00,2014-08-01 12:00:00+00:00,bearish,1.33765,1.34154,1.327925,0.003889999999999949,100.0,loss,0.24678663239076723
2014-07-31,Thursday,london,2014-07-31 06:00:00+00:00,2014-07-31 08:00:00+00:00,bearish,1.33884,1.34001,1.3359150000000004,0.0011699999999998933,100.0,loss,0.24786324786337602
2014-08-05,Tuesday,london,2014-08-05 07:00:00+00:00,2014-08-05 14:00:00+00:00,bearish,1.34083,1.34248,1.3367050000000003,0.0016499999999999293,76.11691929877355,win,4.563636363636581
2014-08-06,Wednesday,london,2014-08-06 06:00:00+00:00,2014-08-06 07:00:00+00:00,bearish,1.33591,1.33715,1.3328099999999996,0.0012400000000001299,100.0,loss,0.024193548387073667
2014-08-07,Thursday,london,2014-08-07 06:00:00+00:00,2014-08-07 12:00:00+00:00,bearish,1.33775,1.33914,1.3342749999999999,0.0013900000000000023,100.0,loss,1.8201438848920266
2014-08-07,Thursday,ny,2014-08-07 13:00:00+00:00,2014-08-08 06:00:00+00:00,bearish,1.33498,1.33914,1.32458,0.0041599999999999415,100.0,loss,0.30528846153849093
2014-08-12,Tuesday,london,2014-08-12 06:00:00+00:00,2014-08-13 12:00:00+00:00,bearish,1.33625,1.33765,1.3327499999999999,0.0014000000000000679,100.0,loss,1.8928571428570806
2014-08-13,Wednesday,london,2014-08-13 07:00:00+00:00,2014-08-13 12:00:00+00:00,bearish,1.33518,1.33695,1.330755,0.0017700000000000493,100.0,loss,0.5367231638417965
2014-08-19,Tuesday,london,2014-08-19 06:00:00+00:00,2014-08-20 05:00:00+00:00,bearish,1.33476,1.33662,1.33011,0.0018599999999999728,100.0,win,10.0
2014-08-19,Tuesday,ny,2014-08-19 12:00:00+00:00,2014-08-24 21:00:00+00:00,bearish,1.33244,1.33662,1.3219900000000004,0.0041799999999998505,100.0,win,10.0
2014-09-10,Wednesday,ny,2014-09-10 12:00:00+00:00,2014-09-12 16:00:00+00:00,bearish,1.29047,1.29629,1.2759200000000002,0.005819999999999936,100.0,loss,0.35910652920961306
2014-09-24,Wednesday,london,2014-09-24 07:00:00+00:00,2014-09-24 11:00:00+00:00,bullish,1.28592,1.28394,1.2908699999999995,0.0019799999999998708,-22.923505802026003,loss,0.005050505050538467
2014-09-24,Wednesday,ny,2014-09-24 11:00:00+00:00,2014-09-25 03:00:00+00:00,bearish,1.28356,1.28636,1.2765600000000004,0.0027999999999999137,92.68808455287886,win,10.0
2014-09-26,Friday,ny,2014-09-26 12:00:00+00:00,2014-09-30 09:00:00+00:00,bearish,1.27138,1.27566,1.2606799999999998,0.0042800000000000615,100.0,win,4.983644859812977
2014-09-30,Tuesday,london,2014-09-30 08:00:00+00:00,2014-10-03 12:00:00+00:00,bearish,1.26588,1.27022,1.2550299999999999,0.0043400000000000105,100.0,win,3.647465437787961
2014-10-01,Wednesday,london,2014-10-01 07:00:00+00:00,2014-10-01 14:00:00+00:00,bearish,1.25959,1.26322,1.250515,0.003630000000000022,100.0,loss,0.33884297520662726
2014-10-10,Friday,ny,2014-10-10 11:00:00+00:00,2014-10-13 20:00:00+00:00,bearish,1.26486,1.27089,1.2497850000000001,0.00602999999999998,70.56492514894536,loss,0.7164179104477805
2014-10-22,Wednesday,london,2014-10-22 08:00:00+00:00,2014-10-28 12:00:00+00:00,bearish,1.26893,1.27396,1.2563549999999997,0.00503000000000009,49.521248963046986,loss,1.502982107355796
2014-10-22,Wednesday,ny,2014-10-22 12:00:00+00:00,2014-10-28 12:00:00+00:00,bearish,1.26645,1.27396,1.2476750000000003,0.007509999999999906,49.521248963046986,loss,0.6764314247669824
2014-10-31,Friday,ny,2014-10-31 12:00:00+00:00,2014-12-04 13:00:00+00:00,bearish,1.25225,1.26173,1.2285500000000003,0.009479999999999933,100.0,win,4.4905063291139555
2014-11-06,Thursday,ny,2014-11-06 13:00:00+00:00,2014-11-14 17:00:00+00:00,bearish,1.24182,1.25333,1.2130449999999997,0.011510000000000131,83.67948703585685,loss,0.5230234578627146
2014-11-10,Monday,ny,2014-11-10 14:00:00+00:00,2014-11-14 17:00:00+00:00,bearish,1.24416,1.25091,1.2272849999999997,0.006750000000000034,90.991402482978,loss,0.7007407407407226
2014-11-11,Tuesday,london,2014-11-11 07:00:00+00:00,2014-11-11 16:00:00+00:00,bearish,1.24072,1.2441,1.2322700000000002,0.0033799999999999386,100.0,loss,0.3816568047337387
2014-11-14,Friday,ny,2014-11-14 13:00:00+00:00,2014-11-14 15:00:00+00:00,bearish,1.24143,1.24712,1.227205,0.005689999999999973,100.0,loss,0.15289982425306337
2014-11-18,Tuesday,london,2014-11-18 07:00:00+00:00,2014-11-18 10:00:00+00:00,bullish,1.24886,1.24681,1.2539850000000003,0.0020500000000001073,14.665163145691299,win,5.3609756097557355
2014-11-20,Thursday,london,2014-11-20 08:00:00+00:00,2014-11-20 12:00:00+00:00,bearish,1.25171,1.25495,1.2436100000000003,0.0032399999999999096,48.982877648016974,loss,0.3580246913580501
2014-11-21,Friday,london,2014-11-21 08:00:00+00:00,2014-12-16 12:00:00+00:00,bearish,1.24662,1.25682,1.22112,0.010199999999999987,64.85194177648555,loss,2.1470588235294175
2014-11-28,Friday,london,2014-11-28 07:00:00+00:00,2014-11-28 11:00:00+00:00,bearish,1.24392,1.24648,1.2375199999999995,0.0025600000000001177,67.81042290738827,loss,0.390624999999939
2014-12-01,Monday,london,2014-12-01 07:00:00+00:00,2014-12-01 08:00:00+00:00,bearish,1.24222,1.24568,1.2335700000000007,0.0034599999999997966,75.12233835450942,loss,0.07803468208092727
2014-12-03,Wednesday,ny,2014-12-03 14:00:00+00:00,2014-12-04 13:00:00+00:00,bearish,1.23153,1.23905,1.21273,0.007519999999999971,100.0,loss,0.4760638297872248
2014-12-08,Monday,london,2014-12-08 07:00:00+00:00,2014-12-08 15:00:00+00:00,bearish,1.22693,1.2296,1.2202550000000003,0.00266999999999995,100.0,loss,0.8277153558052759
2014-12-12,Friday,london,2014-12-12 08:00:00+00:00,2014-12-16 09:00:00+00:00,bullish,1.2424,1.23905,1.250775,0.003349999999999964,-8.36291413517581,win,4.355223880597093
2014-12-18,Thursday,london,2014-12-18 07:00:00+00:00,2014-12-19 16:00:00+00:00,bearish,1.23178,1.23524,1.2231300000000007,0.0034599999999997966,63.61265354336836,win,6.387283236994597
2014-12-18,Thursday,ny,2014-12-18 13:00:00+00:00,2014-12-31 14:00:00+00:00,bearish,1.22737,1.2338,1.2112950000000002,0.006429999999999936,63.61265354336836,win,2.751166407465033
2014-12-23,Tuesday,ny,2014-12-23 12:00:00+00:00,2014-12-30 02:00:00+00:00,bearish,1.22149,1.22456,1.2138149999999996,0.003070000000000128,100.0,win,3.8469055374590826
