date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached
2023-01-03,Tuesday,london,2023-01-03 07:00:00+00:00,2023-01-06 13:00:00+00:00,bearish,1.06236,1.06801,1.048235,0.005649999999999933,-2.038284681050201,win,2.500884955752238
2023-01-05,Thursday,ny,2023-01-05 13:00:00+00:00,2023-01-06 17:00:00+00:00,bearish,1.05521,1.06288,1.0360349999999998,0.007670000000000066,62.61284841447051,loss,0.9100391134289344
2023-01-10,Tuesday,ny,2023-01-10 12:00:00+00:00,2023-01-10 14:00:00+00:00,bearish,1.07191,1.07516,1.063785,0.003249999999999975,5.524283056033098,loss,0.2215384615384115
2023-01-19,Thursday,london,2023-01-19 07:00:00+00:00,2023-01-23 00:00:00+00:00,bullish,1.08076,1.07821,1.087135,0.0025500000000000522,41.05931611923005,win,8.827450980391987
2023-01-24,Tuesday,ny,2023-01-24 14:00:00+00:00,2023-01-25 02:00:00+00:00,bearish,1.0842,1.08978,1.0702500000000001,0.005579999999999918,-2.038284681050201,loss,0.1272401433691754
2023-01-27,Friday,ny,2023-01-27 13:00:00+00:00,2023-01-30 09:00:00+00:00,bearish,1.0862,1.08953,1.077875,0.003330000000000055,-3.734966750951068,loss,0.729729729729764
2023-01-30,Monday,london,2023-01-30 07:00:00+00:00,2023-01-30 08:00:00+00:00,bearish,1.08594,1.08792,1.0809899999999997,0.001980000000000093,12.134097377517511,loss,0.0
2023-02-03,Friday,ny,2023-02-03 13:00:00+00:00,2023-04-13 00:00:00+00:00,bearish,1.08396,1.10043,1.042785,0.016469999999999985,-2.038284681050201,loss,1.9659987856709231
2023-02-06,Monday,london,2023-02-06 07:00:00+00:00,2023-02-06 15:00:00+00:00,bearish,1.07799,1.07987,1.0732899999999996,0.0018800000000001038,40.24498172168398,win,6.627659574467674
2023-02-06,Monday,ny,2023-02-06 14:00:00+00:00,2023-02-09 13:00:00+00:00,bearish,1.07443,1.0783,1.064755,0.00387000000000004,40.24498172168398,loss,1.9457364341085164
2023-02-07,Tuesday,london,2023-02-07 07:00:00+00:00,2023-02-07 15:00:00+00:00,bearish,1.07239,1.07425,1.0677400000000001,0.0018599999999999728,44.59559757556113,win,2.951612903225847
