date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached
2009-01-05,Monday,london,2009-01-05 08:00:00+00:00,2009-01-20 07:00:00+00:00,bearish,1.36775,1.3961,1.2968750000000004,0.028349999999999875,45.59008284844775,win,4.30864197530866
2009-01-09,Friday,ny,2009-01-09 13:00:00+00:00,2009-01-12 15:00:00+00:00,bearish,1.36115,1.37305,1.3314,0.011900000000000022,59.60956261229284,win,9.71008403361343
2009-01-12,Monday,london,2009-01-12 08:00:00+00:00,2009-01-20 00:00:00+00:00,bearish,1.33505,1.3483,1.3019250000000002,0.013249999999999984,48.87930698030544,win,6.750943396226425
2009-01-13,Tuesday,ny,2009-01-13 13:00:00+00:00,2009-01-14 08:00:00+00:00,bearish,1.3207,1.33305,1.2898249999999998,0.012350000000000083,71.24717367309198,loss,0.5408906882591072
2009-01-14,Wednesday,ny,2009-01-14 12:00:00+00:00,2009-01-16 14:00:00+00:00,bearish,1.3187,1.3337,1.2811999999999997,0.015000000000000124,71.24717367309198,loss,1.0819999999999887
2009-01-15,Thursday,ny,2009-01-15 12:00:00+00:00,2009-01-15 14:00:00+00:00,bearish,1.31,1.3233,1.2767500000000003,0.013299999999999867,71.24717367309198,loss,0.22781954887218936
2009-01-20,Tuesday,london,2009-01-20 07:00:00+00:00,2009-01-26 15:00:00+00:00,bearish,1.2946,1.3164,1.2401,0.02180000000000004,71.24717367309198,loss,0.8188073394495361
2009-01-20,Tuesday,ny,2009-01-20 14:00:00+00:00,2009-01-21 03:00:00+00:00,bearish,1.29095,1.2998,1.268825,0.008850000000000025,71.24717367309198,loss,0.7062146892655448
2009-01-23,Friday,london,2009-01-23 07:00:00+00:00,2009-01-23 19:00:00+00:00,bearish,1.2861,1.30285,1.244225,0.016750000000000043,63.93525822597085,loss,0.5582089552238774
2009-01-29,Thursday,london,2009-01-29 07:00:00+00:00,2009-01-29 14:00:00+00:00,bearish,1.30795,1.3177,1.2835749999999995,0.009750000000000147,40.39015831990964,loss,0.538461538461528
2009-01-30,Friday,london,2009-01-30 09:00:00+00:00,2009-03-18 18:00:00+00:00,bearish,1.2849,1.3179,1.2023999999999995,0.03300000000000014,32.55284901505319,loss,1.1909090909090825
2009-02-05,Thursday,ny,2009-02-05 14:00:00+00:00,2009-02-06 15:00:00+00:00,bearish,1.27905,1.2905,1.2504250000000001,0.01144999999999996,63.93525822597085,loss,0.37991266375546645
2009-02-12,Thursday,london,2009-02-12 08:00:00+00:00,2009-02-17 06:00:00+00:00,bearish,1.2852,1.2943,1.2624499999999996,0.009100000000000108,46.64425359537456,win,3.7307692307691784
2009-02-12,Thursday,ny,2009-02-12 14:00:00+00:00,2009-02-13 03:00:00+00:00,bearish,1.2734,1.2938,1.2224000000000002,0.020399999999999974,71.24717367309198,loss,0.03186274509804119
2009-02-17,Tuesday,ny,2009-02-17 13:00:00+00:00,2009-02-19 09:00:00+00:00,bearish,1.25945,1.26735,1.2397,0.007900000000000018,71.24717367309198,loss,1.0379746835442996
2009-02-18,Wednesday,london,2009-02-18 09:00:00+00:00,2009-02-18 11:00:00+00:00,bearish,1.25725,1.2613,1.2471249999999996,0.004050000000000109,100.0,loss,0.2839506172839391
2009-02-18,Wednesday,ny,2009-02-18 14:00:00+00:00,2009-02-19 08:00:00+00:00,bearish,1.25545,1.2621,1.2388249999999998,0.006650000000000045,100.0,loss,0.631578947368414
2009-02-27,Friday,london,2009-02-27 08:00:00+00:00,2009-03-06 14:00:00+00:00,bearish,1.2659,1.275,1.2431500000000004,0.009099999999999886,100.0,loss,2.230769230769257
2009-02-27,Friday,ny,2009-02-27 13:00:00+00:00,2009-03-06 14:00:00+00:00,bearish,1.26135,1.275,1.2272250000000002,0.01364999999999994,100.0,loss,1.1538461538461537
2009-03-17,Tuesday,ny,2009-03-17 13:00:00+00:00,2009-03-17 22:00:00+00:00,bearish,1.2944,1.3022,1.2749,0.007800000000000029,25.3420416436553,loss,0.019230769230781274
2009-03-23,Monday,ny,2009-03-23 12:00:00+00:00,2009-03-30 05:00:00+00:00,bearish,1.3578,1.3736,1.3182999999999998,0.015800000000000036,8.592440260309814,win,4.389240506329092
2009-03-24,Tuesday,london,2009-03-24 07:00:00+00:00,2009-03-27 10:00:00+00:00,bearish,1.36035,1.3678,1.341725,0.007449999999999957,24.461504388778398,win,9.651006711409432
2009-03-25,Wednesday,london,2009-03-25 08:00:00+00:00,2009-03-25 10:00:00+00:00,bearish,1.34455,1.3494,1.3324249999999997,0.004850000000000021,39.783845413984956,loss,0.3402061855669943
2009-03-26,Thursday,ny,2009-03-26 14:00:00+00:00,2009-03-27 11:00:00+00:00,bearish,1.3546,1.36385,1.3314750000000002,0.00924999999999998,24.21085209881623,win,7.151351351351359
2009-03-27,Friday,london,2009-03-27 09:00:00+00:00,2009-03-30 13:00:00+00:00,bearish,1.3464,1.3591,1.3146500000000003,0.012699999999999934,22.76482231887753,win,4.562992125984271
2009-03-30,Monday,ny,2009-03-30 13:00:00+00:00,2009-03-31 00:00:00+00:00,bearish,1.3136,1.3211,1.2948500000000005,0.00749999999999984,53.60050842653317,loss,0.2666666666666726
2009-04-07,Tuesday,london,2009-04-07 08:00:00+00:00,2009-04-09 23:00:00+00:00,bearish,1.33325,1.3426,1.3098750000000001,0.00934999999999997,22.041391947714096,win,4.79144385026739
2009-04-15,Wednesday,london,2009-04-15 06:00:00+00:00,2009-04-15 10:00:00+00:00,bearish,1.3214,1.32755,1.3060249999999995,0.0061500000000001,-10.148240949763002,loss,0.17073170731706966
2009-04-15,Wednesday,ny,2009-04-15 11:00:00+00:00,2009-04-16 00:00:00+00:00,bearish,1.3185,1.3264,1.29875,0.007900000000000018,-19.156838466785008,loss,0.49367088607595006
2009-04-17,Friday,ny,2009-04-17 12:00:00+00:00,2009-04-23 18:00:00+00:00,bearish,1.30465,1.3118,1.286775,0.00714999999999999,49.21726833116147,loss,2.265734265734268
2009-04-20,Monday,london,2009-04-20 08:00:00+00:00,2009-04-22 14:00:00+00:00,bearish,1.2962,1.3018,1.2822,0.005600000000000049,100.0,loss,1.3839285714285456
2009-04-20,Monday,ny,2009-04-20 13:00:00+00:00,2009-04-22 14:00:00+00:00,bearish,1.2923,1.3018,1.2685499999999998,0.009500000000000064,100.0,loss,0.40526315789472456
2009-04-27,Monday,london,2009-04-27 06:00:00+00:00,2009-04-29 10:00:00+00:00,bearish,1.3129,1.32544,1.28155,0.012539999999999996,58.628709117137326,loss,1.3197767145135622
2009-04-27,Monday,ny,2009-04-27 12:00:00+00:00,2009-04-29 03:00:00+00:00,bearish,1.31125,1.3182,1.2938749999999999,0.006950000000000012,65.94062456425846,loss,2.143884892086347
2009-05-07,Thursday,london,2009-05-07 06:00:00+00:00,2009-05-07 09:00:00+00:00,bearish,1.32735,1.3323,1.314975,0.00495000000000001,25.641759256493003,loss,0.4444444444444395
2009-05-15,Friday,london,2009-05-15 06:00:00+00:00,2009-05-15 18:00:00+00:00,bearish,1.3597,1.365,1.3464499999999997,0.005300000000000082,40.51259564115961,win,3.2830188679244507
2009-05-26,Tuesday,london,2009-05-26 07:00:00+00:00,2009-05-26 15:00:00+00:00,bearish,1.39395,1.3999,1.3790750000000003,0.0059499999999999,5.524283056033098,loss,1.3361344537815558
2009-05-27,Wednesday,ny,2009-05-27 11:00:00+00:00,2009-05-27 13:00:00+00:00,bearish,1.39045,1.3983,1.3708249999999995,0.007850000000000135,5.2736307660709425,loss,0.18471337579616898
2009-06-04,Thursday,london,2009-06-04 06:00:00+00:00,2009-06-04 11:00:00+00:00,bullish,1.42145,1.41355,1.4412000000000003,0.007900000000000018,64.24029569481976,loss,0.3354430379746599
2009-06-04,Thursday,ny,2009-06-04 11:00:00+00:00,2009-06-05 12:00:00+00:00,bearish,1.408,1.4241,1.36775,0.016100000000000003,13.830779447418367,loss,0.024844720496891667
2009-06-05,Friday,ny,2009-06-05 12:00:00+00:00,2009-06-15 15:00:00+00:00,bearish,1.41077,1.4229,1.3804450000000001,0.012129999999999974,21.142694894539513,win,2.9620774938169903
