date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached
2019-09-06,Friday,ny,2019-09-06 11:00:00+00:00,2019-09-06 13:00:00+00:00,bearish,1.10221,1.10515,1.0948599999999995,0.0029400000000001647,67.3830633495247,loss,0.0
2019-09-12,Thursday,ny,2019-09-12 11:00:00+00:00,2019-09-12 13:00:00+00:00,bearish,1.09658,1.10323,1.0799550000000004,0.006649999999999823,91.26614405075115,loss,0.5864661654135517
2019-09-16,Monday,london,2019-09-16 08:00:00+00:00,2019-09-17 06:00:00+00:00,bearish,1.10593,1.10863,1.0991800000000003,0.0026999999999999247,32.9046093807386,win,6.67777777777796
2019-09-17,Tuesday,london,2019-09-17 06:00:00+00:00,2019-09-17 07:00:00+00:00,bearish,1.09958,1.10135,1.0951549999999999,0.0017700000000000493,24.91832888532957,loss,0.005649717514161149
2019-09-20,Friday,ny,2019-09-20 11:00:00+00:00,2019-09-25 16:00:00+00:00,bearish,1.10324,1.10676,1.09444,0.0035199999999999676,42.66078235160043,win,4.35795454545456
2019-09-23,Monday,london,2019-09-23 06:00:00+00:00,2019-09-23 07:00:00+00:00,bearish,1.10149,1.10252,1.0989150000000003,0.0010299999999998644,49.521248963046986,win,10.0
2019-09-25,Wednesday,ny,2019-09-25 11:00:00+00:00,2019-09-26 19:00:00+00:00,bearish,1.09796,1.1005,1.0916100000000002,0.0025399999999999867,63.61265354336836,win,3.9606299212598466
2019-10-01,Tuesday,london,2019-10-01 06:00:00+00:00,2019-10-01 07:00:00+00:00,bearish,1.08804,1.0894,1.0846399999999998,0.0013600000000000279,100.0,loss,0.00735294117635534
2019-10-22,Tuesday,ny,2019-10-22 12:00:00+00:00,2019-10-22 18:00:00+00:00,bearish,1.11268,1.11481,1.1073549999999994,0.0021300000000001873,23.466923444514258,loss,0.30516431924871373
2019-10-25,Friday,ny,2019-10-25 12:00:00+00:00,2019-10-30 07:00:00+00:00,bearish,1.10997,1.11229,1.1041699999999997,0.0023200000000000998,39.783845413984956,loss,1.1551724137929649
2019-11-05,Tuesday,ny,2019-11-05 12:00:00+00:00,2019-11-08 11:00:00+00:00,bearish,1.1109,1.11401,1.1031250000000001,0.003109999999999946,22.041391947714096,win,4.112540192926142
2019-11-08,Friday,london,2019-11-08 09:00:00+00:00,2019-11-13 17:00:00+00:00,bearish,1.10384,1.10544,1.09984,0.0016000000000000458,81.25399893391594,win,3.087499999999877
2019-11-12,Tuesday,london,2019-11-12 08:00:00+00:00,2019-11-15 13:00:00+00:00,bearish,1.10243,1.10385,1.09888,0.0014199999999999768,81.25399893391594,loss,2.4859154929578104
2019-11-13,Wednesday,london,2019-11-13 07:00:00+00:00,2019-11-13 09:00:00+00:00,bearish,1.10066,1.10155,1.0984349999999998,0.0008900000000000574,71.24717367309198,loss,0.853932584269464
2019-11-22,Friday,ny,2019-11-22 14:00:00+00:00,2019-11-27 14:00:00+00:00,bearish,1.10463,1.10676,1.0993050000000002,0.0021299999999999653,56.9230603916874,win,3.0610328638498534
2019-11-25,Monday,london,2019-11-25 09:00:00+00:00,2019-11-29 13:00:00+00:00,bearish,1.10133,1.10261,1.0981299999999994,0.0012800000000001699,71.24717367309198,win,2.5156249999996665
2019-11-27,Wednesday,ny,2019-11-27 13:00:00+00:00,2019-11-28 08:00:00+00:00,bearish,1.10022,1.1014,1.09727,0.0011799999999999589,71.24717367309198,loss,0.8474576271185803
2019-12-05,Thursday,london,2019-12-05 08:00:00+00:00,2019-12-06 14:00:00+00:00,bullish,1.10891,1.10672,1.1143850000000004,0.0021900000000001363,34.68993619532579,loss,0.9406392694063117
2019-12-18,Wednesday,london,2019-12-18 08:00:00+00:00,2019-12-27 12:00:00+00:00,bearish,1.11288,1.11541,1.1065550000000002,0.002529999999999921,13.830779447418367,loss,2.474308300395395
2019-12-19,Thursday,ny,2019-12-19 12:00:00+00:00,2019-12-27 10:00:00+00:00,bearish,1.1116,1.11442,1.1045499999999997,0.0028200000000000447,21.142694894539513,loss,1.765957446808477
2019-12-23,Monday,ny,2019-12-23 12:00:00+00:00,2019-12-23 15:00:00+00:00,bearish,1.10742,1.10886,1.1038200000000002,0.0014399999999998858,-6.6065838325553115,loss,0.29861111111124067
