date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,sl_size,probability,result,max_r_reached
2016-01-05,Tuesday,london,2016-01-05 07:00:00+00:00,2016-01-05 15:00:00+00:00,bearish,1.08086,1.08388,1.0733099999999998,0.0030200000000000227,85.98052023615492,win,3.2417218543046
2016-01-06,Wednesday,london,2016-01-06 07:00:00+00:00,2016-01-06 19:00:00+00:00,bearish,1.07293,1.07729,1.0620299999999996,0.0043600000000001415,100.0,loss,0.33256880733942756
2016-01-21,Thursday,ny,2016-01-21 13:00:00+00:00,2016-01-28 09:00:00+00:00,bearish,1.07912,1.0921,1.0466700000000002,0.012979999999999992,65.93697776472062,loss,0.08782742681048857
2016-01-29,Friday,ny,2016-01-29 13:00:00+00:00,2016-02-03 13:00:00+00:00,bearish,1.08636,1.09485,1.0651349999999997,0.008490000000000109,41.05931611923005,loss,0.6313309776207259
2016-02-08,Monday,london,2016-02-08 08:00:00+00:00,2016-02-08 11:00:00+00:00,bullish,1.11547,1.11283,1.12207,0.0026399999999999757,56.677727957736465,loss,1.1098484848485326
2016-02-15,Monday,london,2016-02-15 07:00:00+00:00,2016-02-18 12:00:00+00:00,bearish,1.12099,1.12592,1.1086649999999998,0.004930000000000101,-11.046882198072208,win,7.864097363082998
2016-02-15,Monday,ny,2016-02-15 12:00:00+00:00,2016-02-22 10:00:00+00:00,bearish,1.11803,1.12296,1.1057050000000004,0.004929999999999879,-3.734966750951068,win,7.263691683570182
2016-02-16,Tuesday,ny,2016-02-16 14:00:00+00:00,2016-02-22 12:00:00+00:00,bearish,1.11455,1.11931,1.1026499999999997,0.0047600000000000975,34.959357907087735,win,6.792016806722543
2016-02-17,Wednesday,ny,2016-02-17 14:00:00+00:00,2016-02-24 09:00:00+00:00,bearish,1.11217,1.1179,1.0978450000000006,0.005729999999999791,34.959357907087735,win,5.226876090750652
2016-02-19,Friday,london,2016-02-19 09:00:00+00:00,2016-02-19 16:00:00+00:00,bearish,1.10847,1.11288,1.097445,0.004410000000000025,34.959357907087735,loss,0.40362811791385594
2016-02-22,Monday,london,2016-02-22 07:00:00+00:00,2016-02-24 11:00:00+00:00,bearish,1.1087,1.11374,1.0961000000000003,0.005039999999999933,34.959357907087735,win,5.253968253968335
2016-02-23,Tuesday,london,2016-02-23 09:00:00+00:00,2016-02-25 19:00:00+00:00,bearish,1.10028,1.10488,1.0887799999999994,0.0046000000000001595,22.227730882774598,loss,0.9891304347825378
2016-02-24,Wednesday,london,2016-02-24 07:00:00+00:00,2016-02-24 15:00:00+00:00,bearish,1.09972,1.10269,1.0922950000000002,0.002969999999999917,22.227730882774598,loss,1.34343434343436
2016-02-26,Friday,ny,2016-02-26 13:00:00+00:00,2016-03-10 14:00:00+00:00,bearish,1.09735,1.10683,1.0736500000000002,0.009479999999999933,14.915815435653453,loss,1.5959915611814552
2016-02-29,Monday,london,2016-02-29 09:00:00+00:00,2016-03-01 15:00:00+00:00,bearish,1.09146,1.09408,1.0849100000000005,0.0026199999999998447,22.227730882774598,win,3.400763358778902
2016-03-01,Tuesday,london,2016-03-01 08:00:00+00:00,2016-03-03 12:00:00+00:00,bearish,1.0873,1.08935,1.0821749999999997,0.0020500000000001073,22.227730882774598,loss,2.3170731707316015
2016-03-01,Tuesday,ny,2016-03-01 14:00:00+00:00,2016-03-03 12:00:00+00:00,bearish,1.08557,1.08935,1.0761199999999995,0.0037800000000001166,22.227730882774598,loss,0.7989417989417803
2016-03-02,Wednesday,ny,2016-03-02 13:00:00+00:00,2016-03-03 08:00:00+00:00,bearish,1.08434,1.0876,1.0761900000000004,0.0032599999999998186,22.227730882774598,loss,0.5490797546013129
2016-03-10,Thursday,ny,2016-03-10 12:00:00+00:00,2016-03-10 14:00:00+00:00,bearish,1.08456,1.09821,1.0504350000000002,0.01364999999999994,9.833008372354096,loss,0.17142857142857282
2016-03-15,Tuesday,london,2016-03-15 09:00:00+00:00,2016-03-15 12:00:00+00:00,bearish,1.10734,1.11153,1.0968650000000002,0.004189999999999916,12.836198503154241,loss,0.0
2016-03-16,Wednesday,ny,2016-03-16 13:00:00+00:00,2016-03-16 18:00:00+00:00,bearish,1.10635,1.11122,1.0941749999999995,0.004870000000000152,21.142694894539513,loss,0.10882956878848109
2016-03-21,Monday,london,2016-03-21 07:00:00+00:00,2016-03-23 16:00:00+00:00,bearish,1.125,1.12848,1.1163000000000003,0.0034799999999999276,13.830779447418367,win,3.040229885057544
2016-03-22,Tuesday,london,2016-03-22 08:00:00+00:00,2016-03-29 16:00:00+00:00,bearish,1.12016,1.12599,1.105585,0.005830000000000002,21.142694894539513,loss,0.9845626072041298
2016-03-23,Wednesday,ny,2016-03-23 12:00:00+00:00,2016-03-28 13:00:00+00:00,bearish,1.11692,1.12003,1.1091449999999994,0.003110000000000168,3.4002414282686613,loss,0.8038585209002609
2016-03-24,Thursday,london,2016-03-24 07:00:00+00:00,2016-03-24 10:00:00+00:00,bearish,1.11608,1.1186,1.1097799999999998,0.0025200000000000777,3.4002414282686613,loss,0.47619047619040905
2016-04-08,Friday,london,2016-04-08 08:00:00+00:00,2016-04-08 12:00:00+00:00,bullish,1.13866,1.13593,1.1454849999999999,0.002729999999999899,73.24889321184178,loss,0.23076923076920575
2016-04-13,Wednesday,london,2016-04-13 08:00:00+00:00,2016-04-21 12:00:00+00:00,bearish,1.13375,1.13912,1.1203250000000002,0.005369999999999875,-3.9116740188524775,loss,1.9292364990689324
2016-04-14,Thursday,london,2016-04-14 07:00:00+00:00,2016-04-14 09:00:00+00:00,bearish,1.12532,1.12731,1.1203450000000004,0.0019899999999999363,62.61284841447051,loss,0.6281407035177062
2016-04-22,Friday,london,2016-04-22 07:00:00+00:00,2016-04-24 21:00:00+00:00,bearish,1.12801,1.13054,1.1216849999999996,0.0025300000000001432,46.74378428600195,win,2.573122529644129
2016-04-22,Friday,ny,2016-04-22 11:00:00+00:00,2016-04-26 12:00:00+00:00,bearish,1.12641,1.13054,1.1160849999999995,0.004130000000000189,46.74378428600195,loss,1.1888619854720932
2016-05-05,Thursday,london,2016-05-05 07:00:00+00:00,2016-05-10 11:00:00+00:00,bearish,1.14559,1.14938,1.1361150000000002,0.00378999999999996,5.524283056033098,win,10.0
2016-05-13,Friday,london,2016-05-13 06:00:00+00:00,2016-05-18 18:00:00+00:00,bearish,1.13417,1.13765,1.1254699999999995,0.0034800000000001496,8.906761249893767,win,7.008620689654846
2016-05-13,Friday,ny,2016-05-13 12:00:00+00:00,2016-05-24 08:00:00+00:00,bearish,1.13171,1.13765,1.11686,0.005940000000000056,16.2186766970149,win,3.691919191919158
2016-05-17,Tuesday,ny,2016-05-17 12:00:00+00:00,2016-05-17 13:00:00+00:00,bearish,1.13109,1.13401,1.1237899999999998,0.0029200000000000337,30.23815646086001,loss,0.0
2016-05-23,Monday,ny,2016-05-23 12:00:00+00:00,2016-05-30 00:00:00+00:00,bearish,1.12,1.12395,1.1101250000000005,0.003949999999999898,100.0,win,2.5873417721519956
2016-05-24,Tuesday,london,2016-05-24 06:00:00+00:00,2016-05-24 14:00:00+00:00,bearish,1.12009,1.12216,1.1149149999999999,0.0020700000000000163,100.0,win,4.980676328502397
