daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.4495419132187395,1.0112625230806889,0.7642672332618415,1.0112625230806898,0.6512516790816856,0.7342959692123577,0.7342959692123588,0.5331855557733293,0.35738590062576636,0.8279296433627878,0.764267233261842,0.41940518888671746
