daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
0.7784627881775963,0.7784627881775963,0.9135540382125701,0.7784627881775964,0.7186040578294532,0.989651833982047,0.8777283896552152,0.7479348357000436,0.7479348357000433,1.030045786389478,0.9135540382125701,0.7784627881775965
