daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
1.2892132400870966,1.0985716131224073,1.2386558581228975,1.3418341886620806,0.9361210012680586,0.4556152575530839,0.7664106095449933,0.404088016191832,0.5565045757218977,0.6274671988209454,1.0140985940434075,0.8302515599444091
