daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
0.7828331976876255,0.6670722127639397,0.9952078911918965,1.3168384031606475,0.9952078911918959,0.38100923759045013,0.6670722127639397,0.38100923759044975,0.42959359089844196,0.4471280231800105,0.6942996500196114,0.5247207925382733
