daily_swing_structure,daily_internal_structure,daily_fractal_structure,h4_swing_structure,h4_internal_structure,h4_fractal_structure,h1_swing_structure,daily_swing_zone,daily_internal_zone,h4_swing_zone,h4_internal_zone,h1_swing_zone
0.5974573664214632,0.7011376754846954,0.8913492037836998,1.329807694638701,0.7297555397901935,0.29078579746674704,0.4891436724055505,0.3551760485684163,0.35517604856841656,0.38476172525049995,0.574027665777484,0.4004662854648063
