date,day_of_week,session,order_placed_time,order_completed_time,direction,entry_price,sl_price,tp_price,exit_price,sl_size,probability,result,realised_r,exit_reason,max_r_reached,terminal_r,terminal_reason,be_moved,checkpoints,bars_held,trade_duration,sl_excursion_pips,taken,applied_threshold,applied_max_sl_pips,applied_tp_multiple
2024-01-04,Thursday,ny,2024-01-04 13:00:00+00:00,2024-01-04 21:00:00+00:00,bearish,0.62342,0.6285,0.60818,0.62342,0.005079999999999973,32.51136234243639,breakeven,0.0,be_stop,0.26574803149605697,0.0,be_stop,True,1,8,0 days 08:00:00,1.40000000000029,False,50,53.4,3.0
2024-01-11,Thursday,ny,2024-01-11 13:00:00+00:00,2024-01-11 19:00:00+00:00,bearish,0.62074,0.62583,0.6054699999999998,0.62221,0.005090000000000039,5.144675381315901,loss,-0.28880157170924775,cut_19h,0.23968565815323958,-0.28880157170924775,cut_19h,False,1,6,0 days 06:00:00,0.0,False,50,53.4,3.0
2024-01-15,Monday,london,2024-01-15 07:00:00+00:00,2024-01-17 13:00:00+00:00,bearish,0.62076,0.62416,0.6105599999999998,0.6105599999999998,0.0034000000000000696,0.3435143098311349,win,3.0,tp,3.5264705882352056,3.0176470588234485,friday_close,True,4,54,2 days 06:00:00,0.0,False,50,53.4,3.0
2024-01-16,Tuesday,london,2024-01-16 09:00:00+00:00,2024-01-19 19:00:00+00:00,bearish,0.61594,0.62034,0.6027400000000002,0.6105,0.0043999999999999595,64.8221915698739,win,1.2363636363636479,friday_close,1.6295454545454717,1.2363636363636479,friday_close,True,3,82,3 days 10:00:00,0.0,True,50,53.4,3.0
2024-01-17,Wednesday,ny,2024-01-17 13:00:00+00:00,2024-01-17 19:00:00+00:00,bearish,0.61041,0.61514,0.59622,0.61041,0.004730000000000012,86.16055055574502,breakeven,0.0,be_stop,0.3467230443974568,0.0,be_stop,True,1,6,0 days 06:00:00,4.499999999999504,True,50,53.4,3.0
2024-01-18,Thursday,ny,2024-01-18 13:00:00+00:00,2024-01-18 19:00:00+00:00,bearish,0.60956,0.61259,0.6004700000000001,0.61079,0.003029999999999977,86.16055055574502,loss,-0.4059405940594302,cut_19h,0.016501650165014807,-0.4059405940594302,cut_19h,False,1,6,0 days 06:00:00,0.0,True,50,53.4,3.0
2024-01-25,Thursday,london,2024-01-25 07:00:00+00:00,2024-01-25 19:00:00+00:00,bullish,0.61146,0.61033,0.6148499999999999,0.61057,0.0011299999999999644,-5.082642769068516,loss,-0.7876106194691022,cut_19h,1.5575221238938401,-0.7876106194691022,cut_19h,False,1,12,0 days 12:00:00,0.0,False,50,53.4,3.0
2024-01-26,Friday,london,2024-01-26 07:00:00+00:00,2024-01-26 11:00:00+00:00,bearish,0.60957,0.61133,0.6042899999999997,0.61133,0.0017600000000000948,43.75216212610585,loss,-1.0,sl,0.2215909090908349,-1.0,sl,False,0,4,0 days 04:00:00,1.2999999999996348,False,50,53.4,3.0
2024-02-02,Friday,ny,2024-02-02 13:00:00+00:00,2024-02-02 19:00:00+00:00,bearish,0.60939,0.61571,0.59043,0.60671,0.006319999999999992,46.639508598322706,win,0.4240506329113954,friday_close,0.5632911392405082,0.4240506329113954,friday_close,False,0,6,0 days 06:00:00,0.0,False,50,53.4,3.0
2024-02-13,Tuesday,ny,2024-02-13 13:00:00+00:00,2024-02-13 21:00:00+00:00,bearish,0.60607,0.61111,0.5909499999999999,0.60607,0.0050400000000000444,41.00036382356191,breakeven,0.0,be_stop,0.22817460317459806,0.0,be_stop,True,1,8,0 days 08:00:00,1.7000000000000348,False,50,53.4,3.0
